No Dosen,Nama Dosen,No Judul,Judul,No Grup Riset,Grup Riset,No Bidang,Nama Bidang,Nilai Prediksi,Deleted
25,"Dwi Puspitasari, S.Kom., M.Kom.",637,SISTEM KLASTERISASI WILAYAH BERDASARKAN PARTISIPASI TINGKAT PENDIDIKAN DAN EKONOMI PENDUDUK PROVINSI JAWA TIMUR,4,Information System,28,Penerapan Sistem Informasi Geografis,7.601718639944715e-30,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",638,PENGEMBANGAN SISTEM PERAMALAN JUMLAH STOCK IKAN DI TPI SENDANGBIRU MALANG,4,Information System,30,Penerapan Sistem Peramalan,2.3243221769982986e-17,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",639,PENGEMBANGAN KLASTERISASI WILAYAH BERDASARKAN TINGKAT PENGANGGURAN PENDUDUK MENGGUNAKAN METODE K-MEANS CLUSTERING,1,Sistem Cerdas,3,Penerapan Data Besar,2.261600712766281e-28,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",640,PEMETAAN KONDISI JALAN BERDASARKAN JENIS DAN TINGKAT KERUSAKAN JALAN DENGAN MENGGUNAKAN DATA SPASIAL OPENSTREEETMAPS,1,Sistem Cerdas,3,Penerapan Data Besar,5.318452121891775e-66,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",641,KLASIFIKASI PENENTUAN KEBUTUHAN NUTRISI BALITA MENGGUNAKAN METODE NAÏVE BAYES CLASSIFIER,1,Sistem Cerdas,7,Penerapan Penambangan Teks,8.144940687638367e-52,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",642,PENGEMBANGAN SISTEM PENGELOMPOKAN SEKOLAH PENDIDIKAN SMP MENGGUNAKAN ALGORITMA K-MEANS,1,Sistem Cerdas,3,Penerapan Data Besar,1.5709676342095217e-22,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",643,PENGEMBANGAN KLASTERISASI WILAYAH BERDASARKAN KEMISKINAN PENDUDUK MENGGUNAKAN METODE FUZZY C-MEANS,4,Information System,31,Penerapan Sistem Pendukung Keputusan,7.275498072586772e-61,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",644,Sistem Pendukung Keputusan Pemilihan Siswa Pertukaran Pelajar di Sman 3 Malang dengan Metode Ahp Topsis,4,Information System,31,Penerapan Sistem Pendukung Keputusan,2.9729687060886318e-61,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",645,PENGEMBANGAN SISTEM PENDETEKSI BANJIR MENGGUNAKAN FUZZY DENGAN RASPBERRY PI STUDI KASUS KABUPATEN SAMPANG,4,Information System,27,Penerapan Manajemen Informasi,3.4125312924453506e-57,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",646,PENGEMBANGAN SISTEM PENDUKUNG KEPUTUSAN SPK PENERIMAAN PEGAWAI HONORER GURU DENGAN MENGGUNAKAN METODE PROFILE MATCHING BERBASIS WEB STUDI KASUS SMA NEGERI 2 BATU,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.2317638731063517e-110,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",647,PENGEMBANGAN SISTEM OPTIMASI RUTE TERPENDEK PENGANGKUTAN SAMPAH DI KOTA MALANG,4,Information System,28,Penerapan Sistem Informasi Geografis,1.9920148669194498e-50,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",648,PENGEMBANGAN SISTEM PENENTUAN UNIT KERJA KARYAWAN PADA PT ANEKA MODE INDONESIA BERDASARKAN PSIKOTEST MENGGUNAKAN METODE FORWARD CHAINING,1,Sistem Cerdas,5,Penerapan Sistem Pakar,3.8370217148587195e-40,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",649,RANCANG BANGUN SISTEM PENDUKUNG KEPUTUSAN UNTUK MENENTUKAN PRIORITAS PERBAIKAN SARPRAS WISATA ALAM DI TAMAN NASIONAL BROMO TENGGER SEMERU MENGGUNAKAN METODE SAW,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.3594304785647785e-35,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",650,PENGEMBANGAN SISTEM PENDUKUNG KEPUTUSAN UNTUK MENENTUKAN LOKASI PEMBANGUNAN MINIMARKET BARU DI KOTA BOJONEGORO DENGAN METODE TOPSIS BERBASIS GIS,4,Information System,31,Penerapan Sistem Pendukung Keputusan,9.703689874886036e-36,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",651,Sistem Temu Kembali Citra Dengan Histogram Fuzzy Dan Chi-square Distance,3,Computer Vision,22,Penerapan Pengolahan Citra,6.6195219871103205e-21,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",652,Perhitungan Dan Makna Waktu Bagi Suku Tengger Di Desa Ngadas Bromo,1,Sistem Cerdas,9,Penerapan Smart Living,1.7911505542139816e-18,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",653,Spk Pemilihan Siswa Pertukaran Pelajar di Sman 3 Malang dengan Metode Ahp Topsis,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.400119385614278e-61,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",654,SISTEM PENENTUAN LINTASAN TERPENDEK TRAVELING SALESMAN PROBLEM DENGAN ALGORITMA SIMPLE HILL CLIMBING,4,Information System,31,Penerapan Sistem Pendukung Keputusan,6.086835310429055e-25,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",655,SISTEM INFORMASI MANAJEMEN ADIWIYATA PADA KEMENTERIAN LINGKUNGAN HIDUP REPUBLIK INDONESIA,2,Computer Network,15,Penerapan Teknologi Jaringan,7.548601079555055e-22,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",656,Analisis Empiris Hubungan Pertumbuhan Ekonomi Dengan Emisi Karbondioksida di Kawasan Asia Timur,2,Computer Network,15,Penerapan Teknologi Jaringan,5.89338119933205e-19,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",657,Pelatihan Keterampilan Sosial Social Skill Training Untuk Menurunkan Perilaku Agresif Anak Yang Berada Di UPTD Kampung Anak Negeri Surabaya,4,Information System,35,Computational Thinking,8.111218407555145e-45,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",658,Faktor-faktor Yang Mempengaruhi Tingkat Pajak Efektif Perusahaan Multinasional Di Bursa Efek Indonesia BEI,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,3.5356199166806454e-24,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",659,Sistem Informasi Akuntansi Pengelolaan Keuangan dan Anggaran Badan Usaha Milik Desa BUMDesStudi Kasus BUMDes Desa Pakisaji Kabupaten Malang,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,5.019620597657334e-143,0
25,"Dwi Puspitasari, S.Kom., M.Kom.",660,Sistem informasi penjualan & rekomendasi pembelian handphone bekas menggunakan metode promethee,1,Sistem Cerdas,3,Penerapan Data Besar,4.496017977546831e-24,0
26,"Eka Larasati Amalia, S.ST., MT.",661,Aplikasi chatbot objek wisata jawa timur berbasis aiml,4,Information System,28,Penerapan Sistem Informasi Geografis,4.832568011841447e-43,0
26,"Eka Larasati Amalia, S.ST., MT.",662,Rancang Bangun Chatbot Untuk Meningkatkan Performa Bisnis,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,4.873684301286301e-39,0
26,"Eka Larasati Amalia, S.ST., MT.",663,Integrasi sistem pakar dan algoritma genetika untuk mengidentifikasi status gizi pada balita,1,Sistem Cerdas,5,Penerapan Sistem Pakar,1.3114564940724648e-27,0
26,"Eka Larasati Amalia, S.ST., MT.",664,Penerapan Metode Promethee Dalam Seleksi Beasiswa Mahasiswa Berprestasi,4,Information System,31,Penerapan Sistem Pendukung Keputusan,2.4625266762870962e-33,0
26,"Eka Larasati Amalia, S.ST., MT.",665,Penggunaan Vissim Model Pada Jalur Lalu Lintas Empat Ruas,4,Information System,28,Penerapan Sistem Informasi Geografis,3.490568755918532e-14,0
26,"Eka Larasati Amalia, S.ST., MT.",666,Analisis spasial untuk mengidentifikasi tingkat pengangguran terbuka berdasarkan kabupaten/kota di Pulau Jawa tahun 2017,4,Information System,28,Penerapan Sistem Informasi Geografis,1.1776926153067559e-39,0
26,"Eka Larasati Amalia, S.ST., MT.",667,Sistem Pendukung Keputusan Penentuan Lokasi Pembangunan Peternakan Ayam Menggunakan Metode MOORA,4,Information System,31,Penerapan Sistem Pendukung Keputusan,7.781784636273912e-44,0
26,"Eka Larasati Amalia, S.ST., MT.",668,Analisis Metode Cosine Similarity Pada Aplikasi Ujian Online Otomatis Studi Kasus JTI POLINEMA,1,Sistem Cerdas,4,Penerapan Information Retrieval,1.5573561048668337e-91,0
26,"Eka Larasati Amalia, S.ST., MT.",669,Implementasi Metode AHP dan Promethee Pada SPK Pemilihan Hotel,4,Information System,31,Penerapan Sistem Pendukung Keputusan,4.898143195364845e-36,0
26,"Eka Larasati Amalia, S.ST., MT.",670,Penerapan Library AR JS untuk Pembuatan Augmented Reality Sebagai Media Pembelajaran Pengenalan Hewan,5,Multimedia dan Game,38,Penerapan Augmented Reality,3.252809552164369e-76,0
26,"Eka Larasati Amalia, S.ST., MT.",671,Penerapan Metode Topsis pada Sistem Pendukung Keputusan untuk Kota yang Menerapkan Pembatasan Sosial Berskala Besar yang di Sebabkan Wabah Corona,4,Information System,31,Penerapan Sistem Pendukung Keputusan,2.255917867628858e-36,0
26,"Eka Larasati Amalia, S.ST., MT.",672,Sistem Pendukung Keputusan Pemilihan Dosen Berprestasi Menggunakan Metode Promethee,4,Information System,31,Penerapan Sistem Pendukung Keputusan,3.917607733914449e-18,0
26,"Eka Larasati Amalia, S.ST., MT.",673,Sistem Pendukung Keputusan Menentukan Lovebird Unggul dalam Perlombaan Menggunakan Metode AHP-Topsis,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.625253561204364e-20,0
26,"Eka Larasati Amalia, S.ST., MT.",674,Implementasi Metode Topsis Dalam Sistem Pendukung Keputusan Keringanan UKT Studi Kasus STIT Madina Sragen,4,Information System,31,Penerapan Sistem Pendukung Keputusan,8.65403382600373e-37,0
26,"Eka Larasati Amalia, S.ST., MT.",675,Augmented Reality Untuk Sistem Pernafasan Pada Manusia,5,Multimedia dan Game,38,Penerapan Augmented Reality,4.510825103958728e-15,0
26,"Eka Larasati Amalia, S.ST., MT.",676,Pelatihan Pengenalan Rambu-Rambu Lalu Lintas dan Prioritas Pengguna Jalan Menggunakan Media Interaktif,4,Information System,35,Computational Thinking,3.948163480860703e-101,0
26,"Eka Larasati Amalia, S.ST., MT.",677,Implementasi Fuzzy Inference System untuk Menentukan Alat Kontrasepsi Program Keluarga Berencana,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.4682922734113648e-25,0
26,"Eka Larasati Amalia, S.ST., MT.",678,Sistem Informasi Peramalan Jumlah Pengunjung Menggunakan Metode Double Exponential Smoothing Studi Kasus Body Gym Kota Malang,4,Information System,30,Penerapan Sistem Peramalan,4.581953646322369e-64,0
26,"Eka Larasati Amalia, S.ST., MT.",679,SISTEM PENDUKUNG KEPUTUSAN UNTUK MENENTUKAN LOKASI PETERANAKAN AYAM PETELUR MENGGUNAKAN METODE WEIGHTED AGGREGATED SUM PRODUCT ASSESSMENT,4,Information System,31,Penerapan Sistem Pendukung Keputusan,3.0870925058372746e-64,0
26,"Eka Larasati Amalia, S.ST., MT.",680,IMPLEMENTASI SCRUM MODEL DALAM PENGEMBANGAN GAME EDUKASI LALU LINTAS,5,Multimedia dan Game,36,Pengembangan Game,2.897954501684767e-43,0
26,"Eka Larasati Amalia, S.ST., MT.",681,Aplikasi “Loan Appraisal Generator” Untuk Menentukan Kelayakan Pemberian Pinjaman Dengan Menggunakan Metode Naïve Bayes Classifier,1,Sistem Cerdas,7,Penerapan Penambangan Teks,2.6248339990910773e-63,0
26,"Eka Larasati Amalia, S.ST., MT.",682,Pencarian Rute Terpendek Dengan Pendekatan TSP Menggunakan Metode Algoritma Genetika Studi Kasus Kabupaten Nganjuk,4,Information System,28,Penerapan Sistem Informasi Geografis,1.8435359766041324e-61,0
26,"Eka Larasati Amalia, S.ST., MT.",683,Sistem Informasi PT Bintang Sidoraya Dengan Peramalan Penjualan Menggunakan Metode Statistical Parabolic Projection,4,Information System,30,Penerapan Sistem Peramalan,9.064999512639448e-36,0
26,"Eka Larasati Amalia, S.ST., MT.",684,SISTEM INFORMASI MANAJEMEN PEMESANAN USAHA KATERING DI PANTI ASUHAN PUTRI AISYIYAH MALANG,4,Information System,27,Penerapan Manajemen Informasi,1.8775237475697857e-77,0
26,"Eka Larasati Amalia, S.ST., MT.",685,Analisis Peramalan Peluang Bisnis Tanah Menggunakan Metode Double Exponential Smoothing,4,Information System,30,Penerapan Sistem Peramalan,6.707722471264674e-54,0
26,"Eka Larasati Amalia, S.ST., MT.",686,BUKU KAS BERBASIS WEBSITE PADA USAHA KATERING DI PANTI ASUHAN PUTRI AISYIYAH MALANG,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,7.850678818590716e-105,0
26,"Eka Larasati Amalia, S.ST., MT.",687,Hasil Pengujian Aplikasi Permainan Pada Anak Usia 7-11 Tahun Untuk Meningkatkan Konsentrasi,4,Information System,35,Computational Thinking,1.7698144222573668e-85,0
26,"Eka Larasati Amalia, S.ST., MT.",688,Penilaian Dosen Berprestasi menggunakan Metode Waspas,4,Information System,31,Penerapan Sistem Pendukung Keputusan,3.8099860148771855e-30,0
26,"Eka Larasati Amalia, S.ST., MT.",689,Sistem Pendukung Keputusan Berbasis Website Dalam Menentukan Kelayakan Pembuatan Sertifikat Tanah Menggunakan Metode Analytic Network Process ANP,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.5561079265102757e-79,0
26,"Eka Larasati Amalia, S.ST., MT.",690,SISTEM PENDUKUNG KEPUTUSAN UNTUK SELEKSI ATLET BASEBALL DAN SOFTBALL TIM KOTA MALANG MENGGUNAKAN METODE VIKOR,4,Information System,31,Penerapan Sistem Pendukung Keputusan,5.2789576599574766e-24,0
26,"Eka Larasati Amalia, S.ST., MT.",691,SISTEM PENDUKUNG KEPUTUSAN PENEMPATAN SISWA PKL MENGGUNAKAN METODE MOORA DAN SIMPLE ADDITIVE WEIGHTING STUDI KASUS SMKN 5 MALANG,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.1037932564852751e-40,0
26,"Eka Larasati Amalia, S.ST., MT.",692,SISTEM INFORMASI BODY GYM KOTA MALANG DENGAN PERAMALAN JUMLAH PENGUNJUNG MENGGUNAKAN METODE DOUBLE EXPONENTIAL SMOOTHING,4,Information System,30,Penerapan Sistem Peramalan,9.969174323858832e-51,0
26,"Eka Larasati Amalia, S.ST., MT.",693,SISTEM INFORMASI PELATIHAN DI INSTANSI TENAGA KERJA AMONG TANI BERBASIS WEBSITE,4,Information System,28,Penerapan Sistem Informasi Geografis,4.130010972245118e-40,0
26,"Eka Larasati Amalia, S.ST., MT.",694,PENERAPAN METODE COSINE SIMILARITY PADA APLIKASI UJIAN ONLINE ESSAY OTOMATIS STUDI KASUS JTI POLINEMA,1,Sistem Cerdas,4,Penerapan Information Retrieval,5.835193401812769e-56,0
26,"Eka Larasati Amalia, S.ST., MT.",695,ANALISIS PERAMALAN TERHADAP PELUANG BISNIS TANAH UNTUK PT JNF DI KOTA MALANG MENGGUNAKAN METODE DOUBLE EXPONENTIAL SMOOTHING,4,Information System,30,Penerapan Sistem Peramalan,8.660226932006782e-82,0
26,"Eka Larasati Amalia, S.ST., MT.",696,PEMODELAN KONTEN AUGMENTED REALITY DALAM KONSEP INTERACTIVE REALTIME,5,Multimedia dan Game,38,Penerapan Augmented Reality,1.0199405402610435e-55,0
26,"Eka Larasati Amalia, S.ST., MT.",697,Game Edukasi Lalu Lintas Berbasis Web untuk Meningkatkan Pemahaman Rambu Lalu Lintas,4,Information System,28,Penerapan Sistem Informasi Geografis,4.890798021917131e-63,0
26,"Eka Larasati Amalia, S.ST., MT.",698,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN OBJEK WISATA UNGGULAN MENGGUNAKAN METODE MOORA STUDI KASUS KABUPATEN TULUNGAGUNG,4,Information System,31,Penerapan Sistem Pendukung Keputusan,6.269669958012809e-62,0
26,"Eka Larasati Amalia, S.ST., MT.",699,Information Retrieval publikasi ilmiah bidang kesehatan menggunakan metode Vector Space Model VSM,1,Sistem Cerdas,4,Penerapan Information Retrieval,1.1908373995110172e-32,0
26,"Eka Larasati Amalia, S.ST., MT.",700,Clustering Untuk Sistem Manajemen Penjualan Di Klinik Laptop Menggunakan Metode Self Organizing Maps SOM,1,Sistem Cerdas,3,Penerapan Data Besar,2.677934462575609e-61,0
26,"Eka Larasati Amalia, S.ST., MT.",701,PENCARIAN OBJEK WISATA DI MADURA BERBASIS SEMANTIK MENGGUNAKAN METODELOGI ONTOLOGI,4,Information System,28,Penerapan Sistem Informasi Geografis,3.7160477814441297e-16,0
26,"Eka Larasati Amalia, S.ST., MT.",702,KLASTERING JUDUL SKRIPSI DENGAN MENGGUNAKAN METODE FUZZY C-MEANS STUDI KASUS POLITEKNIK NEGERI MALANG,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.0460101816303036e-35,0
26,"Eka Larasati Amalia, S.ST., MT.",703,PENERAPAN METODE TREND MOMENT DAN SINGLE EKSPONENTIAL SMOOTING PADA PERAMALAN PENJUALAN BARANG DI WT JAYA PRODUCTION,4,Information System,30,Penerapan Sistem Peramalan,1.4967833221850763e-49,0
26,"Eka Larasati Amalia, S.ST., MT.",704,SISTEM PERAMALAN PENJUALAN MEBEL MENGGUNAKAN METODE TREND MOMENT DI UD LANCAR DJAYA,4,Information System,30,Penerapan Sistem Peramalan,1.5003655917680894e-20,0
26,"Eka Larasati Amalia, S.ST., MT.",705,KLASIFIKASI PENENTUAN KEBUTUHAN NUTRISI BALITA MENGGUNAKAN METODE NAÏVE BAYES CLASSIFIER,1,Sistem Cerdas,7,Penerapan Penambangan Teks,8.144940687638367e-52,0
26,"Eka Larasati Amalia, S.ST., MT.",706,SISTEM PAKAR MENENTUKAN JENIS PENYAKIT SAPI MENGGUNAKAN METODE NAIVE BAYES,1,Sistem Cerdas,5,Penerapan Sistem Pakar,2.922831108271515e-46,0
26,"Eka Larasati Amalia, S.ST., MT.",707,SISTEM PAKAR PEMILIHAN MENU MAKANAN PADA PENDERITA PENYAKIT JANTUNG ALGORITMA GENETIKA,1,Sistem Cerdas,6,Penerapan Penambangan Data,2.5613634888428997e-31,0
26,"Eka Larasati Amalia, S.ST., MT.",708,Tuturan Pedagang-Pembeli dan Pemanfaatannya dalam Pembelajaran Keterampilan Berbahasa,5,Multimedia dan Game,38,Penerapan Augmented Reality,4.5600134374228714e-18,0
26,"Eka Larasati Amalia, S.ST., MT.",709,PENGARUH MEDIA PUZZLE PADA PEMBELAJARAN STAD TERHADAP HASIL BELAJAR SISWA DITINJAU DARI MOTIVASI BELAJAR MATA PELAJARAN IPS KELAS III SD NEGERI 02 GUWOSOBOKERTO,5,Multimedia dan Game,37,Multimedia,8.317719708595671e-50,0
26,"Eka Larasati Amalia, S.ST., MT.",710,Pengaruh loan to deposit ratio capital adequacy ratio dan non performing loan terhadap jumlah penyaluran kredit Studi pada PT Bank Permata tbk periode 2002-2016,1,Sistem Cerdas,3,Penerapan Data Besar,9.430891301443256e-45,0
26,"Eka Larasati Amalia, S.ST., MT.",711,SISTEM PENDUKUNG KEPUTUSAN DALAM MENENTUKAN BEASISWA BERPRESTASI MENGGUNAKAN METODE FUZZY STUDI KASUS INSTANSI XYZ,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.3030733298402526e-51,0
26,"Eka Larasati Amalia, S.ST., MT.",712,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN OBJEK WISATA UNGGULAN MENGGUNAKAN METODE MOORA,4,Information System,31,Penerapan Sistem Pendukung Keputusan,4.268012961460615e-45,0
26,"Eka Larasati Amalia, S.ST., MT.",713,PENGGUNAAN VISSIM MODEL,1,Sistem Cerdas,4,Penerapan Information Retrieval,0.0001071351522343,0
26,"Eka Larasati Amalia, S.ST., MT.",714,Pencarian Lokasi Pembangunan Lapangan Futsal Dengan Ahp-Gis Di Kota Malang,4,Information System,28,Penerapan Sistem Informasi Geografis,6.563984177282383e-19,0
27,"Ekojono, ST., M.Kom.",715,Penerapan algoritma Fisher-Yates pada pengacakan soal game aritmatika,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,2.843489866649914e-47,0
27,"Ekojono, ST., M.Kom.",716,Sistem pendukung keputusan kelayakan hasil cetakan buku menggunakan metode moora,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.2482672512231545e-45,0
27,"Ekojono, ST., M.Kom.",717,Sistem Monitoring Budidaya Ikan Lele Berbasis Internet Of Things Menggunakan Raspberry Pi,2,Computer Network,11,Penerapan IoT,1.3229077266862693e-73,0
27,"Ekojono, ST., M.Kom.",718,Implementasi metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto pada game 2D gopoh berbasis android,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,4.575550578753048e-26,0
27,"Ekojono, ST., M.Kom.",719,Sistem Pendukung Keputusan Seleksi Siswa Kelas Ungulan Di Smp Negeri 7 Malang,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.6137406982743704e-28,0
27,"Ekojono, ST., M.Kom.",720,Pemrograman Spreadsheet untuk Pemodelan Kontrol Rangkaiasn Elektronika,5,Multimedia dan Game,37,Multimedia,6.345836588859997e-15,0
27,"Ekojono, ST., M.Kom.",721,Sistem Informasi Logistik Stock Opname Menggunakan Quick Response Code Berbasis Android,5,Multimedia dan Game,38,Penerapan Augmented Reality,8.365699984561463e-15,0
27,"Ekojono, ST., M.Kom.",722,Desain Model Sistem Marketplace Untuk Koperasi Di Indonesia,4,Information System,33,Penerapan Customer Relationship Management,1.0582619958723031e-26,0
27,"Ekojono, ST., M.Kom.",723,Prediksi Volume Impor Beras Nasional Menggunakan Jaringan Saraf Tiruan Metode ELM Extreme Learning Machine,3,Computer Vision,19,Penerapan Pengenalan Pola,6.862252969786291e-40,0
27,"Ekojono, ST., M.Kom.",724,Rancang Bangun Game Monopoli Edukasi dengan Latar Belakang Pengetahuan Adat Istiadat di Indonesia,5,Multimedia dan Game,36,Pengembangan Game,1.749496434769072e-29,0
27,"Ekojono, ST., M.Kom.",725,Sig Pencarian Rute Terpendek Rumah Makan Halal di Bali dengan Menggunakan Metode Dijkstra,4,Information System,28,Penerapan Sistem Informasi Geografis,7.805427802057843e-29,0
27,"Ekojono, ST., M.Kom.",726,Optimasi biaya dan waktu jalur angkutan kota angkot Malang dengan metode ant colony berbasis perangkat android,4,Information System,28,Penerapan Sistem Informasi Geografis,1.6039178438655706e-63,0
27,"Ekojono, ST., M.Kom.",727,Sistem Informasi Prediksi Jumlah Wisatawan Pada Jawa Timur Park Group Kota Wisata Batu Menggunakan Metode Forecasting,1,Sistem Cerdas,3,Penerapan Data Besar,1.3621674063713094e-37,0
27,"Ekojono, ST., M.Kom.",728,Sistem Pakar Diagnosa Penyakit Paru-paru Dengan Metode Forward Chaining,1,Sistem Cerdas,5,Penerapan Sistem Pakar,1.8847012765814684e-17,0
27,"Ekojono, ST., M.Kom.",729,Sistem Pencatatan Poin Pelanggaran Siswa Pada SMA Negeri 1 Purwosari,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,1.9771406407296542e-16,0
27,"Ekojono, ST., M.Kom.",730,Rancang Bangun Sistem Informasi Manajemen Skripsi Program Studi Teknik Informatika Menggunakan Metode Fast,4,Information System,27,Penerapan Manajemen Informasi,2.9764315879539285e-29,0
27,"Ekojono, ST., M.Kom.",731,Sistem Automasi Perkebunan dan Pemantauan Cuaca Menggunakan AWS Berbasis Raspberry Pi,2,Computer Network,11,Penerapan IoT,1.286645330207682e-43,0
27,"Ekojono, ST., M.Kom.",732,Bubuk ekstrak sari buah dan sayur teknologi produksi menggunakan metode spray drying,5,Multimedia dan Game,38,Penerapan Augmented Reality,6.418395575872431e-33,0
27,"Ekojono, ST., M.Kom.",733,Implementasi finite state machine pada game “Save the Animals”,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,1.0626775561813618e-27,0
27,"Ekojono, ST., M.Kom.",734,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN TUNJANGAN KINERJA PEGAWAI MENGGUNAKAN METODE COPELAND SCORE,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.0689038001233826e-35,0
27,"Ekojono, ST., M.Kom.",735,Sistem Pakar Diagnosis Tipe Kepribadian Menggunakan Metode Certainty Factor,1,Sistem Cerdas,5,Penerapan Sistem Pakar,2.737805494434019e-17,0
27,"Ekojono, ST., M.Kom.",736,Sistem Otomasi Pemberian Nutrisi Berdasar Suhu dan Kelembaban Green House Paprika Berenergi Tenaga Surya,5,Multimedia dan Game,38,Penerapan Augmented Reality,1.1661706350047279e-56,0
27,"Ekojono, ST., M.Kom.",737,Sistem Otomasi Pemberian Nutrisi Berdasar Suhu dan Kelembaban Green House Paprika Berenergi Tenaga Surya,5,Multimedia dan Game,38,Penerapan Augmented Reality,1.1661706350047279e-56,0
