No Dosen,Nama Dosen,No Judul,Judul Jurnal,Kata Judul Jurnal Hasil Filter
9,"Arief Prasetyo, S.Kom., M.Kom.",130,Kendali Navigasi Slideshow Powerpoint Dengan Gerakan Tangan Menggunakan Metode Hidden Markov Model,powerpoint
9,"Arief Prasetyo, S.Kom., M.Kom.",130,Kendali Navigasi Slideshow Powerpoint Dengan Gerakan Tangan Menggunakan Metode Hidden Markov Model,gera
9,"Arief Prasetyo, S.Kom., M.Kom.",130,Kendali Navigasi Slideshow Powerpoint Dengan Gerakan Tangan Menggunakan Metode Hidden Markov Model,tangan
9,"Arief Prasetyo, S.Kom., M.Kom.",130,Kendali Navigasi Slideshow Powerpoint Dengan Gerakan Tangan Menggunakan Metode Hidden Markov Model,metode
9,"Arief Prasetyo, S.Kom., M.Kom.",130,Kendali Navigasi Slideshow Powerpoint Dengan Gerakan Tangan Menggunakan Metode Hidden Markov Model,hidden
9,"Arief Prasetyo, S.Kom., M.Kom.",130,Kendali Navigasi Slideshow Powerpoint Dengan Gerakan Tangan Menggunakan Metode Hidden Markov Model,markov
9,"Arief Prasetyo, S.Kom., M.Kom.",130,Kendali Navigasi Slideshow Powerpoint Dengan Gerakan Tangan Menggunakan Metode Hidden Markov Model,model
9,"Arief Prasetyo, S.Kom., M.Kom.",131,MEDIA PEMBELAJARAN INTERAKTIF TERHADAP GWK CUTURE PARK MENGGUNAKAN TEKNOLOGI AUGMENTED REALITY,media
9,"Arief Prasetyo, S.Kom., M.Kom.",131,MEDIA PEMBELAJARAN INTERAKTIF TERHADAP GWK CUTURE PARK MENGGUNAKAN TEKNOLOGI AUGMENTED REALITY,ajar
9,"Arief Prasetyo, S.Kom., M.Kom.",131,MEDIA PEMBELAJARAN INTERAKTIF TERHADAP GWK CUTURE PARK MENGGUNAKAN TEKNOLOGI AUGMENTED REALITY,interaktif
9,"Arief Prasetyo, S.Kom., M.Kom.",131,MEDIA PEMBELAJARAN INTERAKTIF TERHADAP GWK CUTURE PARK MENGGUNAKAN TEKNOLOGI AUGMENTED REALITY,hadap
9,"Arief Prasetyo, S.Kom., M.Kom.",131,MEDIA PEMBELAJARAN INTERAKTIF TERHADAP GWK CUTURE PARK MENGGUNAKAN TEKNOLOGI AUGMENTED REALITY,gwk
9,"Arief Prasetyo, S.Kom., M.Kom.",131,MEDIA PEMBELAJARAN INTERAKTIF TERHADAP GWK CUTURE PARK MENGGUNAKAN TEKNOLOGI AUGMENTED REALITY,cuture
9,"Arief Prasetyo, S.Kom., M.Kom.",131,MEDIA PEMBELAJARAN INTERAKTIF TERHADAP GWK CUTURE PARK MENGGUNAKAN TEKNOLOGI AUGMENTED REALITY,park
9,"Arief Prasetyo, S.Kom., M.Kom.",131,MEDIA PEMBELAJARAN INTERAKTIF TERHADAP GWK CUTURE PARK MENGGUNAKAN TEKNOLOGI AUGMENTED REALITY,teknologi
9,"Arief Prasetyo, S.Kom., M.Kom.",131,MEDIA PEMBELAJARAN INTERAKTIF TERHADAP GWK CUTURE PARK MENGGUNAKAN TEKNOLOGI AUGMENTED REALITY,augmented
9,"Arief Prasetyo, S.Kom., M.Kom.",131,MEDIA PEMBELAJARAN INTERAKTIF TERHADAP GWK CUTURE PARK MENGGUNAKAN TEKNOLOGI AUGMENTED REALITY,reality
9,"Arief Prasetyo, S.Kom., M.Kom.",132,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,optimalisasi
9,"Arief Prasetyo, S.Kom., M.Kom.",132,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,image
9,"Arief Prasetyo, S.Kom., M.Kom.",132,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,thresholding
9,"Arief Prasetyo, S.Kom., M.Kom.",132,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,optical
9,"Arief Prasetyo, S.Kom., M.Kom.",132,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,character
9,"Arief Prasetyo, S.Kom., M.Kom.",132,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,recognition
9,"Arief Prasetyo, S.Kom., M.Kom.",132,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,digitalisasi
9,"Arief Prasetyo, S.Kom., M.Kom.",132,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,cari
9,"Arief Prasetyo, S.Kom., M.Kom.",132,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,dokumen
9,"Arief Prasetyo, S.Kom., M.Kom.",133,ALKOHOLISIS MINYAK JAGUNG Zea Mays L DENGAN MENGGUNAKAN KATALIS NaOH PADA TEKANAN 1 ATM,alkoholis
9,"Arief Prasetyo, S.Kom., M.Kom.",133,ALKOHOLISIS MINYAK JAGUNG Zea Mays L DENGAN MENGGUNAKAN KATALIS NaOH PADA TEKANAN 1 ATM,minyak
9,"Arief Prasetyo, S.Kom., M.Kom.",133,ALKOHOLISIS MINYAK JAGUNG Zea Mays L DENGAN MENGGUNAKAN KATALIS NaOH PADA TEKANAN 1 ATM,jagung
9,"Arief Prasetyo, S.Kom., M.Kom.",133,ALKOHOLISIS MINYAK JAGUNG Zea Mays L DENGAN MENGGUNAKAN KATALIS NaOH PADA TEKANAN 1 ATM,zea
9,"Arief Prasetyo, S.Kom., M.Kom.",133,ALKOHOLISIS MINYAK JAGUNG Zea Mays L DENGAN MENGGUNAKAN KATALIS NaOH PADA TEKANAN 1 ATM,mays
9,"Arief Prasetyo, S.Kom., M.Kom.",133,ALKOHOLISIS MINYAK JAGUNG Zea Mays L DENGAN MENGGUNAKAN KATALIS NaOH PADA TEKANAN 1 ATM,l
9,"Arief Prasetyo, S.Kom., M.Kom.",133,ALKOHOLISIS MINYAK JAGUNG Zea Mays L DENGAN MENGGUNAKAN KATALIS NaOH PADA TEKANAN 1 ATM,katalis
9,"Arief Prasetyo, S.Kom., M.Kom.",133,ALKOHOLISIS MINYAK JAGUNG Zea Mays L DENGAN MENGGUNAKAN KATALIS NaOH PADA TEKANAN 1 ATM,naoh
9,"Arief Prasetyo, S.Kom., M.Kom.",133,ALKOHOLISIS MINYAK JAGUNG Zea Mays L DENGAN MENGGUNAKAN KATALIS NaOH PADA TEKANAN 1 ATM,tekan
9,"Arief Prasetyo, S.Kom., M.Kom.",133,ALKOHOLISIS MINYAK JAGUNG Zea Mays L DENGAN MENGGUNAKAN KATALIS NaOH PADA TEKANAN 1 ATM,1
9,"Arief Prasetyo, S.Kom., M.Kom.",133,ALKOHOLISIS MINYAK JAGUNG Zea Mays L DENGAN MENGGUNAKAN KATALIS NaOH PADA TEKANAN 1 ATM,atm
9,"Arief Prasetyo, S.Kom., M.Kom.",134,Aplikasi Akses Pengawasan Browser Berbasis Android,aplikasi
9,"Arief Prasetyo, S.Kom., M.Kom.",134,Aplikasi Akses Pengawasan Browser Berbasis Android,akses
9,"Arief Prasetyo, S.Kom., M.Kom.",134,Aplikasi Akses Pengawasan Browser Berbasis Android,awas
9,"Arief Prasetyo, S.Kom., M.Kom.",134,Aplikasi Akses Pengawasan Browser Berbasis Android,browser
9,"Arief Prasetyo, S.Kom., M.Kom.",134,Aplikasi Akses Pengawasan Browser Berbasis Android,bas
9,"Arief Prasetyo, S.Kom., M.Kom.",135,PENERAPAN TEKNOLOGI NFC UNTUK SISTEM KEAMANAN AKSES PINTU KELAS MENGGUNAKAN RASPBERRY PI,teknologi
9,"Arief Prasetyo, S.Kom., M.Kom.",135,PENERAPAN TEKNOLOGI NFC UNTUK SISTEM KEAMANAN AKSES PINTU KELAS MENGGUNAKAN RASPBERRY PI,nfc
9,"Arief Prasetyo, S.Kom., M.Kom.",135,PENERAPAN TEKNOLOGI NFC UNTUK SISTEM KEAMANAN AKSES PINTU KELAS MENGGUNAKAN RASPBERRY PI,aman
9,"Arief Prasetyo, S.Kom., M.Kom.",135,PENERAPAN TEKNOLOGI NFC UNTUK SISTEM KEAMANAN AKSES PINTU KELAS MENGGUNAKAN RASPBERRY PI,akses
9,"Arief Prasetyo, S.Kom., M.Kom.",135,PENERAPAN TEKNOLOGI NFC UNTUK SISTEM KEAMANAN AKSES PINTU KELAS MENGGUNAKAN RASPBERRY PI,pintu
9,"Arief Prasetyo, S.Kom., M.Kom.",135,PENERAPAN TEKNOLOGI NFC UNTUK SISTEM KEAMANAN AKSES PINTU KELAS MENGGUNAKAN RASPBERRY PI,kelas
9,"Arief Prasetyo, S.Kom., M.Kom.",135,PENERAPAN TEKNOLOGI NFC UNTUK SISTEM KEAMANAN AKSES PINTU KELAS MENGGUNAKAN RASPBERRY PI,raspberry
9,"Arief Prasetyo, S.Kom., M.Kom.",135,PENERAPAN TEKNOLOGI NFC UNTUK SISTEM KEAMANAN AKSES PINTU KELAS MENGGUNAKAN RASPBERRY PI,pi
9,"Arief Prasetyo, S.Kom., M.Kom.",136,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,artificial
9,"Arief Prasetyo, S.Kom., M.Kom.",136,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,intelligence
9,"Arief Prasetyo, S.Kom., M.Kom.",136,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,game
9,"Arief Prasetyo, S.Kom., M.Kom.",136,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,2d
9,"Arief Prasetyo, S.Kom., M.Kom.",136,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,cat
9,"Arief Prasetyo, S.Kom., M.Kom.",136,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,vs
9,"Arief Prasetyo, S.Kom., M.Kom.",136,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,dog
9,"Arief Prasetyo, S.Kom., M.Kom.",136,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,finite
9,"Arief Prasetyo, S.Kom., M.Kom.",136,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,state
9,"Arief Prasetyo, S.Kom., M.Kom.",136,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,machine
9,"Arief Prasetyo, S.Kom., M.Kom.",136,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,bas
9,"Arief Prasetyo, S.Kom., M.Kom.",137,IMPLEMENTASI MENENTUKAN FAKTOR UTAMA PADA PENYAKIT KANKER DARAH MENGGUNAKAN METODE TWO SAMPLE T-TEST,tentu
9,"Arief Prasetyo, S.Kom., M.Kom.",137,IMPLEMENTASI MENENTUKAN FAKTOR UTAMA PADA PENYAKIT KANKER DARAH MENGGUNAKAN METODE TWO SAMPLE T-TEST,faktor
9,"Arief Prasetyo, S.Kom., M.Kom.",137,IMPLEMENTASI MENENTUKAN FAKTOR UTAMA PADA PENYAKIT KANKER DARAH MENGGUNAKAN METODE TWO SAMPLE T-TEST,utama
9,"Arief Prasetyo, S.Kom., M.Kom.",137,IMPLEMENTASI MENENTUKAN FAKTOR UTAMA PADA PENYAKIT KANKER DARAH MENGGUNAKAN METODE TWO SAMPLE T-TEST,sakit
9,"Arief Prasetyo, S.Kom., M.Kom.",137,IMPLEMENTASI MENENTUKAN FAKTOR UTAMA PADA PENYAKIT KANKER DARAH MENGGUNAKAN METODE TWO SAMPLE T-TEST,kanker
9,"Arief Prasetyo, S.Kom., M.Kom.",137,IMPLEMENTASI MENENTUKAN FAKTOR UTAMA PADA PENYAKIT KANKER DARAH MENGGUNAKAN METODE TWO SAMPLE T-TEST,darah
9,"Arief Prasetyo, S.Kom., M.Kom.",137,IMPLEMENTASI MENENTUKAN FAKTOR UTAMA PADA PENYAKIT KANKER DARAH MENGGUNAKAN METODE TWO SAMPLE T-TEST,metode
9,"Arief Prasetyo, S.Kom., M.Kom.",137,IMPLEMENTASI MENENTUKAN FAKTOR UTAMA PADA PENYAKIT KANKER DARAH MENGGUNAKAN METODE TWO SAMPLE T-TEST,two
9,"Arief Prasetyo, S.Kom., M.Kom.",137,IMPLEMENTASI MENENTUKAN FAKTOR UTAMA PADA PENYAKIT KANKER DARAH MENGGUNAKAN METODE TWO SAMPLE T-TEST,sample
9,"Arief Prasetyo, S.Kom., M.Kom.",137,IMPLEMENTASI MENENTUKAN FAKTOR UTAMA PADA PENYAKIT KANKER DARAH MENGGUNAKAN METODE TWO SAMPLE T-TEST,t-test
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,dukung
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,putus
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,tentu
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,calon
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,karyawan
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,baru
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,posisi
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,call
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,center
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,147
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,metode
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,promethee
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,studi
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,kasus
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,pt
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,infomedia
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,solusi
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,humanika
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,telkom
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,group
9,"Arief Prasetyo, S.Kom., M.Kom.",139,PENGEMBANGAN SISTEM CLUSTERING SELF-ORGANIZING MAP UNTUK MENENTUKAN PEMBAGIAN KELAS STUDI KASUS SMAN 1 DURENAN,kembang
9,"Arief Prasetyo, S.Kom., M.Kom.",139,PENGEMBANGAN SISTEM CLUSTERING SELF-ORGANIZING MAP UNTUK MENENTUKAN PEMBAGIAN KELAS STUDI KASUS SMAN 1 DURENAN,clustering
9,"Arief Prasetyo, S.Kom., M.Kom.",139,PENGEMBANGAN SISTEM CLUSTERING SELF-ORGANIZING MAP UNTUK MENENTUKAN PEMBAGIAN KELAS STUDI KASUS SMAN 1 DURENAN,self-organizing
9,"Arief Prasetyo, S.Kom., M.Kom.",139,PENGEMBANGAN SISTEM CLUSTERING SELF-ORGANIZING MAP UNTUK MENENTUKAN PEMBAGIAN KELAS STUDI KASUS SMAN 1 DURENAN,map
9,"Arief Prasetyo, S.Kom., M.Kom.",139,PENGEMBANGAN SISTEM CLUSTERING SELF-ORGANIZING MAP UNTUK MENENTUKAN PEMBAGIAN KELAS STUDI KASUS SMAN 1 DURENAN,tentu
9,"Arief Prasetyo, S.Kom., M.Kom.",139,PENGEMBANGAN SISTEM CLUSTERING SELF-ORGANIZING MAP UNTUK MENENTUKAN PEMBAGIAN KELAS STUDI KASUS SMAN 1 DURENAN,bagi
9,"Arief Prasetyo, S.Kom., M.Kom.",139,PENGEMBANGAN SISTEM CLUSTERING SELF-ORGANIZING MAP UNTUK MENENTUKAN PEMBAGIAN KELAS STUDI KASUS SMAN 1 DURENAN,kelas
9,"Arief Prasetyo, S.Kom., M.Kom.",139,PENGEMBANGAN SISTEM CLUSTERING SELF-ORGANIZING MAP UNTUK MENENTUKAN PEMBAGIAN KELAS STUDI KASUS SMAN 1 DURENAN,studi
9,"Arief Prasetyo, S.Kom., M.Kom.",139,PENGEMBANGAN SISTEM CLUSTERING SELF-ORGANIZING MAP UNTUK MENENTUKAN PEMBAGIAN KELAS STUDI KASUS SMAN 1 DURENAN,kasus
9,"Arief Prasetyo, S.Kom., M.Kom.",139,PENGEMBANGAN SISTEM CLUSTERING SELF-ORGANIZING MAP UNTUK MENENTUKAN PEMBAGIAN KELAS STUDI KASUS SMAN 1 DURENAN,sman
9,"Arief Prasetyo, S.Kom., M.Kom.",139,PENGEMBANGAN SISTEM CLUSTERING SELF-ORGANIZING MAP UNTUK MENENTUKAN PEMBAGIAN KELAS STUDI KASUS SMAN 1 DURENAN,1
9,"Arief Prasetyo, S.Kom., M.Kom.",139,PENGEMBANGAN SISTEM CLUSTERING SELF-ORGANIZING MAP UNTUK MENENTUKAN PEMBAGIAN KELAS STUDI KASUS SMAN 1 DURENAN,duren
9,"Arief Prasetyo, S.Kom., M.Kom.",140,Implementasi Game Herbs Rescue Pada Aplikasi Ensiklopedia Tanaman Obat Tradisional Indonesia Herbar,game
9,"Arief Prasetyo, S.Kom., M.Kom.",140,Implementasi Game Herbs Rescue Pada Aplikasi Ensiklopedia Tanaman Obat Tradisional Indonesia Herbar,herbs
9,"Arief Prasetyo, S.Kom., M.Kom.",140,Implementasi Game Herbs Rescue Pada Aplikasi Ensiklopedia Tanaman Obat Tradisional Indonesia Herbar,rescue
9,"Arief Prasetyo, S.Kom., M.Kom.",140,Implementasi Game Herbs Rescue Pada Aplikasi Ensiklopedia Tanaman Obat Tradisional Indonesia Herbar,aplikasi
9,"Arief Prasetyo, S.Kom., M.Kom.",140,Implementasi Game Herbs Rescue Pada Aplikasi Ensiklopedia Tanaman Obat Tradisional Indonesia Herbar,ensiklopedia
9,"Arief Prasetyo, S.Kom., M.Kom.",140,Implementasi Game Herbs Rescue Pada Aplikasi Ensiklopedia Tanaman Obat Tradisional Indonesia Herbar,tanam
9,"Arief Prasetyo, S.Kom., M.Kom.",140,Implementasi Game Herbs Rescue Pada Aplikasi Ensiklopedia Tanaman Obat Tradisional Indonesia Herbar,obat
9,"Arief Prasetyo, S.Kom., M.Kom.",140,Implementasi Game Herbs Rescue Pada Aplikasi Ensiklopedia Tanaman Obat Tradisional Indonesia Herbar,tradisional
9,"Arief Prasetyo, S.Kom., M.Kom.",140,Implementasi Game Herbs Rescue Pada Aplikasi Ensiklopedia Tanaman Obat Tradisional Indonesia Herbar,indonesia
9,"Arief Prasetyo, S.Kom., M.Kom.",140,Implementasi Game Herbs Rescue Pada Aplikasi Ensiklopedia Tanaman Obat Tradisional Indonesia Herbar,herbar
9,"Arief Prasetyo, S.Kom., M.Kom.",141,Pengembangan Service Online Judge Untuk Matakuliah Algoritma Berbasis Rest Menggunakan Nodejs dan MongoDB,kembang
9,"Arief Prasetyo, S.Kom., M.Kom.",141,Pengembangan Service Online Judge Untuk Matakuliah Algoritma Berbasis Rest Menggunakan Nodejs dan MongoDB,service
9,"Arief Prasetyo, S.Kom., M.Kom.",141,Pengembangan Service Online Judge Untuk Matakuliah Algoritma Berbasis Rest Menggunakan Nodejs dan MongoDB,online
9,"Arief Prasetyo, S.Kom., M.Kom.",141,Pengembangan Service Online Judge Untuk Matakuliah Algoritma Berbasis Rest Menggunakan Nodejs dan MongoDB,judge
9,"Arief Prasetyo, S.Kom., M.Kom.",141,Pengembangan Service Online Judge Untuk Matakuliah Algoritma Berbasis Rest Menggunakan Nodejs dan MongoDB,matakuliah
9,"Arief Prasetyo, S.Kom., M.Kom.",141,Pengembangan Service Online Judge Untuk Matakuliah Algoritma Berbasis Rest Menggunakan Nodejs dan MongoDB,algoritma
9,"Arief Prasetyo, S.Kom., M.Kom.",141,Pengembangan Service Online Judge Untuk Matakuliah Algoritma Berbasis Rest Menggunakan Nodejs dan MongoDB,bas
9,"Arief Prasetyo, S.Kom., M.Kom.",141,Pengembangan Service Online Judge Untuk Matakuliah Algoritma Berbasis Rest Menggunakan Nodejs dan MongoDB,rest
9,"Arief Prasetyo, S.Kom., M.Kom.",141,Pengembangan Service Online Judge Untuk Matakuliah Algoritma Berbasis Rest Menggunakan Nodejs dan MongoDB,nodejs
9,"Arief Prasetyo, S.Kom., M.Kom.",141,Pengembangan Service Online Judge Untuk Matakuliah Algoritma Berbasis Rest Menggunakan Nodejs dan MongoDB,mongodb
9,"Arief Prasetyo, S.Kom., M.Kom.",142,PROSES PELAKSANAAN PROGRAM CSR BINA LINGKUNGAN KOMUNIKASI BILIKOM PADA MASYARAKAT DESA BINAAN,proses
9,"Arief Prasetyo, S.Kom., M.Kom.",142,PROSES PELAKSANAAN PROGRAM CSR BINA LINGKUNGAN KOMUNIKASI BILIKOM PADA MASYARAKAT DESA BINAAN,laksana
9,"Arief Prasetyo, S.Kom., M.Kom.",142,PROSES PELAKSANAAN PROGRAM CSR BINA LINGKUNGAN KOMUNIKASI BILIKOM PADA MASYARAKAT DESA BINAAN,program
9,"Arief Prasetyo, S.Kom., M.Kom.",142,PROSES PELAKSANAAN PROGRAM CSR BINA LINGKUNGAN KOMUNIKASI BILIKOM PADA MASYARAKAT DESA BINAAN,csr
9,"Arief Prasetyo, S.Kom., M.Kom.",142,PROSES PELAKSANAAN PROGRAM CSR BINA LINGKUNGAN KOMUNIKASI BILIKOM PADA MASYARAKAT DESA BINAAN,bina
9,"Arief Prasetyo, S.Kom., M.Kom.",142,PROSES PELAKSANAAN PROGRAM CSR BINA LINGKUNGAN KOMUNIKASI BILIKOM PADA MASYARAKAT DESA BINAAN,lingkung
9,"Arief Prasetyo, S.Kom., M.Kom.",142,PROSES PELAKSANAAN PROGRAM CSR BINA LINGKUNGAN KOMUNIKASI BILIKOM PADA MASYARAKAT DESA BINAAN,komunikasi
9,"Arief Prasetyo, S.Kom., M.Kom.",142,PROSES PELAKSANAAN PROGRAM CSR BINA LINGKUNGAN KOMUNIKASI BILIKOM PADA MASYARAKAT DESA BINAAN,bilikom
9,"Arief Prasetyo, S.Kom., M.Kom.",142,PROSES PELAKSANAAN PROGRAM CSR BINA LINGKUNGAN KOMUNIKASI BILIKOM PADA MASYARAKAT DESA BINAAN,masyarakat
9,"Arief Prasetyo, S.Kom., M.Kom.",142,PROSES PELAKSANAAN PROGRAM CSR BINA LINGKUNGAN KOMUNIKASI BILIKOM PADA MASYARAKAT DESA BINAAN,desa
9,"Arief Prasetyo, S.Kom., M.Kom.",142,PROSES PELAKSANAAN PROGRAM CSR BINA LINGKUNGAN KOMUNIKASI BILIKOM PADA MASYARAKAT DESA BINAAN,bina
9,"Arief Prasetyo, S.Kom., M.Kom.",143,ANALISIS PENGARUH HARGA KUALITAS PRODUK DAN PROMOSI TERHADAP KEPUTUSAN PEMBELIAN MINUMAN TEH KEMASAN TEH BOTOL SOSRO,analisis
