No Dosen,Nama Dosen,No Judul,Judul,Skalabilitas dan Analitik Data,Penerapan Kecerdasan Buatan,Penerapan Data Besar,Penerapan Information Retrieval,Penerapan Sistem Pakar,Penerapan Penambangan Data,Penerapan Penambangan Teks,Penerapan Intelijen Bisnis,Penerapan Smart Living,Penerapan Komputasi Awan,Penerapan IoT,Penerapan Keamanan Data,Penerapan Keamanan Cyber,Penerapan Virtualisasi Jaringan,Penerapan Teknologi Jaringan,Penerapan Teknologi Nirkabel,Penerapan IT Forensik pada Jaringan,Penerapan Enkripsi,Penerapan Pengenalan Pola,Penerapan Watermarking pada Citra,Penerapan Kompresi Citra,Penerapan Pengolahan Citra,Penerapan Transformasi Citra,Penerapan Filtering Citra,Penerapan Morfologi Citra Digital,Integrasi Sistem dan Arsitektur,Penerapan Manajemen Informasi,Penerapan Sistem Informasi Geografis,Penerapan Global Professional Practice,Penerapan Sistem Peramalan,Penerapan Sistem Pendukung Keputusan,Penerapan Bisnis Elektronik Sistem Informasi,Penerapan Customer Relationship Management,Penerapan Pembelajaran Elektronik pada Sistem Informasi,Computational Thinking,Pengembangan Game,Multimedia,Penerapan Augmented Reality
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",641,Sistem Pakar Pendeteksi Kerusakan Kamera DSLR Dengan Metode Case Based Reasoning dan Certainty Factor,1.067120935951212e-38,2.0465134140813152e-37,3.738090314011739e-38,1.1234868893130112e-36,1.047184465283172e-28,4.772301652232713e-37,2.173339319489347e-37,2.1844292638281204e-38,1.0370361779858795e-38,5.5857897988969344e-39,7.059641515635411e-38,9.144546986904909e-38,9.717515748691473e-38,1.7006675584734442e-38,1.521531332888251e-38,1.0487940597991387e-37,1.3499480361341362e-37,4.96877172468233e-38,8.130174032508903e-38,2.1982282557600835e-37,3.2011606642419807e-37,2.8387514454316025e-36,2.023414570639921e-36,6.487313905332566e-37,4.265175636916007e-36,3.013656493470873e-39,3.275294474780114e-38,3.0945635398793767e-37,3.2402539768859932e-37,1.8565938098378606e-37,4.1547940354586536e-38,1.4648372849315344e-38,2.0866795374126987e-38,1.1214431120207366e-37,7.620433881598807e-39,1.409536403610458e-38,4.780465166961408e-38,1.0985911919707058e-37
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",642,Sistem Pakar Diagnosa Penyakit Kelamin Menular Pada Laki-laki Dengan Metode Dempster Shafer,7.588399674977201e-53,2.0955417595127536e-51,1.301672535590468e-50,6.91877272366366e-52,1.0094743214896275e-34,3.942323844039954e-50,1.3810395421350855e-50,1.8341749402444536e-52,3.763747076005903e-53,3.7364301482309065e-54,1.2034597829151489e-53,1.4004856432054065e-51,1.941735069531055e-52,8.773001670284272e-53,2.2698763340144904e-51,4.719926823722881e-52,7.186311205307193e-52,6.311109511285366e-51,2.6234650524173324e-51,3.9948628226522415e-51,1.3608123572812324e-50,6.612281897203935e-51,5.848933448007726e-51,7.639977431826288e-51,5.803731360224571e-50,1.9819414659413128e-53,1.6869889746675286e-51,3.660029918067436e-51,1.7719360100159677e-52,8.809180148641395e-51,9.687206534023262e-51,1.7607768857855605e-51,3.851041995650876e-52,1.974256974054643e-52,2.4661333156944354e-53,1.487612057648163e-53,3.396801501761519e-53,2.1846454053022304e-51
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",643,Analisa Hasil Klasifikasi Seminar Menggunakan Metode Statistik Deskriptif dan Inferensial,5.995419175670479e-28,6.301190503324671e-27,5.236143470093488e-24,2.7729716067524063e-26,1.7165648816893772e-26,1.0538196076024882e-25,1.4060984628813893e-24,1.2095895449305687e-26,2.5745932992642113e-26,3.245390548882201e-28,4.775185429573741e-28,9.111416305812893e-26,1.5604628445140858e-26,3.074943059265635e-26,1.0030167347584523e-26,7.749322165824946e-27,6.946637620285464e-27,5.076321841798768e-27,7.61703835440095e-27,2.2544832815038465e-26,3.556348227014014e-24,4.348116425211981e-24,5.747644659312532e-25,2.3364467631722753e-25,1.3280489509281481e-24,3.0640077979727463e-28,3.552636537511933e-26,4.9887970816628764e-27,5.4252253111840616e-27,9.624798811457698e-26,1.6908986644864202e-26,1.2379819947917986e-25,2.066021911895042e-27,8.872669318086638e-26,2.1231226005487452e-27,1.7792954209802155e-27,9.214658860969431e-27,9.682131233186034e-27
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",644,SISTEM INFORMASI PENGAJUAN INSENTIF JURNAL INTERNASIONAL TERINDEKS DAN JURNAL NASIONAL TERAKREDITASI DOSEN Studi Kasus Politeknik Negeri Malang,1.0267140237211367e-74,1.594336468889737e-74,3.282726153798303e-69,1.0174219540672967e-71,3.405623190623842e-75,2.5184660593444546e-73,1.442423680380807e-70,1.4752188763811544e-73,1.0501908039435916e-70,1.0954797377011564e-72,1.24152876706394e-72,5.746392520031494e-75,1.7808337373391416e-67,7.250689806873439e-73,1.1883108316272515e-70,1.0585173114901147e-70,1.4008903961519358e-73,1.6110042340318452e-74,8.508947007643065e-74,7.819853220123809e-76,1.0236535311609782e-72,9.154747755993073e-75,4.156336462020749e-75,3.025829469384511e-75,1.315268303123007e-74,4.810155452098318e-69,3.813338806539631e-63,3.756899113176616e-70,5.725036031856899e-74,7.93384963319291e-73,1.7019849351788523e-66,2.4275603048441397e-71,2.4741960435867395e-71,1.1805976468876666e-67,1.2246153725779235e-71,1.684803117764925e-70,9.168435643365935e-69,8.235262927820889e-68
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",645,PENGEMBANGAN SISTEM INFORMASI BEBAN KERJA DOSEN STUDI KASUS JURUSAN TEKNOLOGI INFROMASI POLINEMA BERBASIS WEB Studi Kasus Politeknik Negeri Malang,9.11568090476649e-110,8.628492788381486e-108,3.692182524419541e-96,8.809768035892005e-99,4.377080111774946e-108,1.3601411296255508e-109,1.2304862638367557e-103,9.111425198353512e-109,4.72397448137089e-101,1.163745917575759e-95,6.967545215618129e-100,1.417588435664626e-105,2.285142767562361e-100,9.040321961380071e-100,4.92149689396911e-94,2.4628250129673784e-94,1.8403655301248455e-106,1.3036735569544715e-106,7.352562168855696e-107,8.248312165825598e-110,2.7092794402431236e-106,2.968828211765486e-108,9.18490739320209e-109,1.0815266266049184e-111,1.7334247304580034e-107,8.326787850244946e-93,3.609600014260536e-88,3.917386398806669e-96,8.253046774631506e-107,3.4066883221651984e-106,1.3767952012770792e-92,1.8990880997354714e-96,1.6553524660759933e-96,1.2396999037649785e-92,1.9254178298495342e-103,1.4175762472932121e-99,4.041743949046998e-94,2.9763658271066055e-94
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",646,SISTEM PAKAR PENDETEKSI KERUSAKAN PADA KAMERA DSLR DENGAN MENGGUNAKAN METODE CASE BASED REASONING DAN CERTAINTY FACTOR,1.067120935951212e-38,2.0465134140813152e-37,3.738090314011739e-38,1.1234868893130112e-36,1.047184465283172e-28,4.772301652232713e-37,2.173339319489347e-37,2.1844292638281204e-38,1.0370361779858795e-38,5.5857897988969344e-39,7.059641515635411e-38,9.144546986904909e-38,9.717515748691473e-38,1.7006675584734442e-38,1.521531332888251e-38,1.0487940597991387e-37,1.3499480361341362e-37,4.96877172468233e-38,8.130174032508903e-38,2.1982282557600835e-37,3.2011606642419807e-37,2.8387514454316025e-36,2.023414570639921e-36,6.487313905332566e-37,4.265175636916007e-36,3.013656493470873e-39,3.275294474780114e-38,3.0945635398793767e-37,3.2402539768859932e-37,1.8565938098378606e-37,4.1547940354586536e-38,1.4648372849315344e-38,2.0866795374126987e-38,1.1214431120207366e-37,7.620433881598807e-39,1.409536403610458e-38,4.780465166961408e-38,1.0985911919707058e-37
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",647,SISTEM INFORMASI REKOMENDASI PEMILIHAN PERUMAHAN DI KAWASAN KABUPATEN MALANG,1.5710393145144752e-20,1.193613726627536e-19,1.2389625540084445e-18,3.356518921134987e-20,1.5783795708815128e-20,1.5895482719203308e-19,6.671829615077715e-20,1.0296651494645594e-20,1.610203511776155e-19,2.6570886039780858e-21,5.384262944944119e-19,1.8489641699420184e-19,1.6748071147819683e-19,4.0285887381345205e-20,8.199908101956544e-20,1.4061582869285695e-19,6.425211402309048e-21,8.081356018862391e-20,2.1742908235421246e-21,8.540067930058591e-21,3.1920375948211333e-20,1.9293889565181242e-20,1.6589755170965085e-20,1.4159740578369563e-20,1.2368325155950273e-20,5.813402916017945e-20,5.857853249458582e-20,1.5409729339185172e-17,3.0510740546848007e-20,2.776094162122136e-19,2.8464552044485734e-17,1.863267613085932e-19,8.531799748553146e-20,1.5267793640218004e-18,4.685853051428289e-20,2.5969067781769305e-21,5.693740195811412e-20,5.794504024121422e-19
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",648,ANALISA HASIL KLASIFIKASI SEMINAR PADA SISTEM INFORMASI SEMINAR POLINEMA MENGGUNAKAN METODE STATISTIK DESKRIPTIF DAN INFERENSIAL,1.5653720743482133e-31,1.467416134666709e-30,9.592971581226673e-28,6.084169337851432e-30,3.8927743756148274e-30,2.3623822716495562e-29,1.1354126294830785e-27,1.053351310654005e-29,5.681711211322497e-30,7.261902149953032e-32,9.900593434779207e-32,2.0679471246614432e-29,3.8718790112084285e-30,6.878326461300071e-30,2.2423106617194313e-30,1.7782196086751197e-30,1.597173619153514e-30,1.0858815332936604e-30,1.637389071051455e-30,4.828691994526269e-30,8.38982651274758e-28,1.0392409961451914e-27,1.316481090080292e-28,5.295112196597662e-29,3.063137428325809e-28,6.564845258066056e-32,4.328565216852745e-29,1.015390477667524e-30,1.4211485544163216e-30,2.2153310965520496e-29,3.1958259205123045e-30,9.176857630900218e-29,4.300193968096423e-31,6.709382620793901e-29,4.5530055146638535e-31,3.963159502082369e-31,1.9084225426303904e-30,2.053192521125802e-30
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",649,Sitem Informasi Peramalan Penjualan Bahan Pokok menggunakan Metode Double Exponential Studi Kasus Koperasi IKIP Malang,2.40402163855138e-74,8.940297608933579e-72,3.7669637834054746e-66,4.907338049760074e-71,1.5229936777741243e-72,4.3387659831894294e-70,5.548730083367674e-70,2.90863340458061e-73,2.298876550512612e-71,1.0954797377011562e-72,3.850492656755556e-73,1.1668443179794924e-72,1.1788647315430912e-71,5.068303719092326e-72,5.044544681370315e-70,2.196541391177344e-70,8.726204742408566e-72,9.84585191802466e-72,3.182057765149524e-70,3.856530597458709e-73,1.928168236562652e-70,8.623748769547398e-72,8.445492253404061e-73,1.0351606063994353e-72,7.129095367442225e-73,5.801034372292793e-70,3.983786172424877e-68,1.8894457338420874e-68,5.725036031856899e-74,2.422136746534279e-58,2.8778549831583333e-68,3.2200919524670505e-69,3.824075972431419e-68,8.680573118674816e-71,2.0319250824340377e-74,1.4931557256372994e-73,3.274796066323353e-68,1.9063419785876561e-69
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",650,Pengembangan Sistem Informasi Pemetaan Infrastruktur Sistem Informasi Di Kota Probolinggo,2.2013090831241364e-17,1.2820242791953837e-16,1.7722180266366442e-16,1.3188407809542961e-16,1.601168623790254e-16,2.393131461544244e-16,5.708431540930538e-17,4.0752739736051267e-17,5.289972336243648e-14,7.746813754437132e-16,2.7222928542595705e-16,6.667959190956764e-16,3.751368119401436e-16,5.568090076576599e-16,5.915743351630602e-17,1.2085378142615736e-16,2.9422402080135576e-16,2.979420037001331e-16,1.0114673958283639e-17,3.987299333452964e-17,1.3530669822142193e-16,8.072437330298517e-17,1.6662489612693236e-16,6.247928053903795e-17,5.3623912189521476e-17,8.787429838921505e-17,4.960978171091824e-16,1.998948941623537e-13,2.6795118375413336e-16,1.6991392305554833e-16,5.082967604224073e-16,4.520933323215279e-16,6.758318689974069e-17,3.554745972082904e-16,1.5677383027613195e-15,4.665410004495106e-16,1.559996027773175e-15,3.1811599357453117e-16
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",651,Pengembangan Sistem Informasi Peramalan Tingkat Penjualan Produk Makanan Menggunakan Analisis Forecasting,4.166375231991478e-59,2.3465845087298405e-58,1.849806932493112e-51,1.4170918895370996e-56,3.0460910121083067e-59,8.592726190799791e-54,5.217513826165777e-56,8.694938746995057e-57,3.881378317241156e-55,1.1257137331236823e-56,1.4735572113573413e-58,3.12274458034701e-58,4.728827506098074e-58,1.2177664622275793e-57,1.6011582280854946e-57,3.033441217410371e-58,4.130671359095979e-56,6.855393214737602e-59,6.3581084047211814e-58,2.8772416170844744e-59,1.7972014954020118e-59,3.5436783302637876e-56,9.415702461334142e-59,5.8347652648751785e-58,2.6686709156130917e-59,3.235973166164122e-59,7.572711688514261e-57,7.215108843025302e-56,6.434883519755213e-59,1.0073237866002232e-48,8.525533170133701e-57,7.342325025038258e-53,6.38732361718779e-54,7.894023886219153e-55,4.506714807373025e-57,1.4659641000853668e-56,3.244101504038053e-56,1.084019771182211e-56
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",652,Sistem Analisis Jumlah Kunjungan Wisatawan Pada Hawai Waterpark Malang Menggunakan Metode Least Square & Weighted Moving Average,3.090547585483479e-80,8.102794429528336e-80,5.549686294034086e-76,1.106505381435737e-79,3.500976369435007e-79,9.040125417615118e-80,1.0088511742897111e-75,3.361055666133765e-80,9.142164237754164e-81,6.992005738270698e-82,1.0227554915279955e-81,4.407578334044946e-80,5.2606298328551415e-80,1.3186073263267578e-79,7.202116750437684e-80,5.822237072856564e-79,2.488071209164583e-78,5.879549840517463e-79,5.879319613487417e-80,4.6716602941935497e-76,5.835538171248402e-79,7.339189415391502e-79,4.8887263193108514e-79,2.622197800578285e-77,4.434195170708299e-80,3.527475509909049e-81,9.770224363774131e-80,2.1051841796379725e-78,3.9284535380120336e-81,2.1734066776400141e-69,1.611762195273568e-77,2.261838521348061e-80,1.554398379648679e-79,1.7921146693509657e-79,1.1496807499365704e-81,4.028382233579874e-82,4.608170531505148e-81,1.6404551495510113e-79
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",653,Sistem Penentuan Status Bencana Banjir pada Daerah Lerang Merapi,1.0736791175229134e-37,5.557954756978441e-38,4.651006153000279e-36,1.023875256435829e-37,1.5154813158392457e-37,6.901921254570855e-35,2.7638219482638427e-35,1.0602103200218733e-38,6.558540727845185e-38,1.4423840676789016e-38,1.3939742499003903e-36,1.584381963454211e-38,2.1879012351252566e-38,8.254171129623348e-39,4.6173654329573226e-38,7.669475875095624e-39,4.1283341564362207e-39,4.962234041620572e-39,4.893262931171039e-38,3.849229013195248e-39,2.3324454955214237e-38,9.40924172011334e-38,1.0458359112037388e-38,8.465481803750636e-39,7.81323055730799e-38,9.656843263076897e-40,2.0079842686738397e-37,3.024632792811297e-34,3.763234145877538e-38,3.323962328307851e-37,5.6061400733592256e-36,1.3934769470048006e-37,2.442729129803283e-38,6.392441529677129e-39,4.980067853778373e-39,1.4237174608476046e-39,2.7510701314288448e-39,4.861033755341748e-37
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",654,SISTEM MONITORING BUDIDAYA IKAN LELE BERBASIS INTERNET OF THINGS MENGGUNAKAN RASPBERRY PI,1.7125721018132736e-38,3.2295372042440346e-37,1.0307794143659454e-38,2.7224976649029627e-37,5.081034712083269e-38,7.590981136979225e-39,6.823643351209466e-38,2.603584581904715e-38,2.658823835822515e-38,7.503095563699103e-38,3.4350649575684523e-26,1.426971301017219e-37,9.073414757341347e-36,1.415126109736876e-37,1.8992574060545734e-36,1.687668854238366e-36,1.4411138540745598e-37,6.867275874591627e-38,3.3510853663141825e-38,9.940615894700256e-38,5.727843820788057e-38,4.1348523173679364e-38,4.1030201095357857e-38,2.9977108253342083e-38,1.1182750669256387e-37,1.9179953155393337e-38,7.35402799747979e-34,6.16867152307368e-37,1.1980583023503642e-37,3.4962538006138907e-38,1.5529912847699034e-38,5.114505492121171e-38,1.2412007126613341e-37,2.0933046880887388e-37,8.604871537916002e-39,4.964283350146225e-37,7.483747936494596e-38,2.3023380552386957e-37
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",655,GAME2D PENGENALAN RUMAH ADAT INDONESIA MENGGUNAKAN METODE FUZZY LOGIC,5.669779814217404e-52,3.7868029567105565e-47,5.3241895268956494e-51,9.24823711305096e-50,2.2703650654690818e-48,1.1618765298616856e-47,1.218753704316155e-48,1.1544334314998998e-51,2.3689100515525908e-52,1.1411326464663607e-52,5.179460914712435e-50,1.4004856432054065e-51,1.4507947358240758e-51,6.554871897997294e-52,4.0237526685053325e-49,3.5265598776990604e-51,4.523078863711236e-51,7.783412317152825e-51,7.586682910495002e-48,5.334790060166798e-50,9.966509012928213e-50,2.192738263316507e-48,3.167604729082645e-50,7.639977431826288e-51,1.2385186594515372e-51,3.19903720534672e-52,1.3221487949602782e-50,3.7210538413396004e-49,1.7719360100159677e-52,6.593865346224498e-48,1.0409284069122232e-47,7.100362752235795e-50,5.61456174467351e-50,2.4793429549442163e-50,5.315700205669243e-51,1.4656092752727684e-49,4.2486726644727856e-49,1.899823973475054e-44
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",656,SISTEM PERAMALAN PENYAKIT PADA SISTEM PEREDARAN DARAH BERDASARKAN GAYA HIDUP DENGAN METODE DEMPSTER-SHAFER BERBASIS ANDROID,1.449765297167068e-73,1.3332632886356662e-70,3.543327542742163e-70,2.4320024568269187e-71,4.798608354780686e-64,6.566411609408729e-71,2.314682266002744e-71,2.8776322986436765e-73,1.2979615277636538e-74,5.133390332860797e-74,3.260843341371506e-73,1.5527823934749407e-71,6.932269598342339e-73,6.266194533913617e-73,4.335140826345748e-72,3.2077695026186056e-72,9.99392896124665e-71,2.2462499532421087e-71,3.2680075616615864e-70,1.110933613113209e-71,1.4146525259247155e-71,8.623748769547395e-72,8.49556006124254e-71,7.005992080038159e-72,5.911780241602114e-68,1.315206416569469e-73,2.0155969150232447e-72,9.046976521706756e-70,5.802453238464277e-73,4.302664882535125e-68,4.475331255657924e-72,3.7507085715092764e-72,4.5438774351684546e-70,4.392603770540527e-71,2.103358685371545e-71,8.702537753314059e-72,2.2327837515538885e-70,1.2570672491205137e-67
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",657,PENGEMBANGAN SISTEM PENUNJUK RUTE ANGKUTAN KOTA ANGKOT DI KOTA MALANG BERBASIS GIS PADA PERANGKAT ANDROID MENGGUNAKAN METODE DIJKSTRA,1.0015577215508729e-79,5.469812537759811e-78,2.4849710825387878e-79,9.155100231433077e-79,1.1940890191929781e-77,2.2227301710858944e-78,5.219104686315107e-78,2.410938382487874e-79,8.32397942872401e-74,9.886481578070216e-80,1.8710084185144394e-77,4.766681506087726e-75,1.0937052841790562e-77,1.7216178036574204e-77,7.574181611914936e-80,8.939140645117447e-79,2.1726837289044328e-79,3.51027283817526e-77,2.0011654293574984e-80,5.164583488960626e-78,7.873125637551721e-79,7.041613932528225e-80,7.000707272712274e-79,5.316750613677778e-80,1.5177391635037396e-79,6.198309772056194e-79,1.2060551834597273e-78,2.2373513546028965e-64,2.1071929520754844e-79,3.7221514829137684e-78,4.895257634221855e-77,7.831156762644735e-79,4.7183456138949735e-77,5.2616218868048477e-76,6.42843968527653e-76,4.922253119329615e-77,1.8111550862475594e-75,3.9087570856437884e-76
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",658,Implementasi Watermarking SVD Singuler Value Decomposition Pada Foto Rontgen,4.720435404482658e-24,3.0222680552693207e-24,1.651863711610734e-24,2.7598118746936143e-24,3.579401870597819e-24,9.45512527449301e-24,3.1332911045079484e-24,2.601568205938251e-24,2.8573759414057764e-24,5.945514770938754e-25,1.5051327845173494e-24,1.5472744856500775e-23,5.7723722588136616e-24,1.03704026122368e-23,2.9565452485960237e-24,2.7661706648555417e-24,1.4772871006377125e-24,2.3699765509592027e-24,4.673942635064144e-25,7.489082902947242e-19,2.8221371938982084e-23,6.260838789966738e-23,1.5893366743765574e-23,2.004191786369945e-23,1.0334738592362368e-23,4.582438793834737e-25,1.4796702587830613e-24,3.105617550418981e-24,7.992349134871425e-24,3.912895997773267e-24,1.0795732510841433e-24,1.8752139159501726e-24,8.1305277121974515e-25,2.7589114486792065e-24,2.3547393879420876e-24,2.1677603765620394e-24,1.495273225877041e-24,3.972617434614414e-24
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",659,SISTEM PENENTU KELAYAKAN DALAM PEMBIAYAAN KEPEMILIKAN MOBIL PADA BANK SYARIAH BUKOPIN,5.288724670881245e-47,1.6346987398521147e-52,6.387267476720977e-50,2.372851332727897e-52,4.008174535786813e-52,3.2418732408155584e-51,1.2073432135233106e-48,4.320647523732702e-53,1.6074280874627131e-53,1.4574252070239371e-52,7.44280151650135e-52,4.204109790339467e-53,8.292798177306795e-53,2.06659937995574e-53,1.1533062852872414e-52,2.1264364106668598e-53,1.1536784488161316e-53,1.0389877770669097e-53,1.0448682485311745e-52,8.1003482581612e-54,7.224475273287002e-53,3.0705420598162934e-52,2.8784746494899395e-53,2.233206008395219e-53,1.449658122722565e-51,2.0350434780078124e-54,3.0882490048983254e-53,3.054478896486419e-51,1.7719360100159677e-52,9.329191918363452e-52,3.1814057755246227e-49,8.584599535493128e-54,4.584455917363545e-53,1.94387427974025e-52,1.053240794086835e-53,3.5042717093800563e-54,5.584754599959212e-53,1.3331472670259592e-51
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",660,Penyesuaian Impedansi Antena L terbalik dengan penentuan posisi titik catu,2.1539741074694175e-20,1.1441746749695836e-19,4.611052502868387e-19,1.7744183896489966e-19,6.315147445541356e-20,1.7436514342705795e-19,5.350949041920033e-20,1.0296651494645594e-20,1.2947826242139704e-20,2.6570886039780858e-21,2.5595534727481094e-20,2.6308263957477566e-20,2.3264085495717154e-20,1.4738216639978197e-20,3.306942016290798e-20,4.729986980445108e-20,6.425211402309048e-21,1.1079259902039032e-20,1.6904227457233653e-19,8.540067930058591e-21,3.1920375948211333e-20,4.824468123645325e-20,6.509425027928733e-20,1.4159740578369563e-20,1.2368325155950273e-20,2.1387599625126127e-21,1.789610791995711e-20,3.145988104054206e-19,3.0510740546848007e-20,9.352683724482862e-20,1.5477626204267552e-18,8.719009770661399e-21,1.5629232642082218e-20,1.2574928102647349e-20,1.0980440056223544e-20,9.156230926201005e-21,7.21980189010308e-21,4.6843322202682634e-20
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",661,PENGEMBANGAN VOIP MENGGUNAKAN ENKRIPSI BASE64,2.2013090831241364e-17,1.2820242791953837e-16,1.7722180266366442e-16,1.3188407809542961e-16,1.601168623790254e-16,5.98128522241091e-17,5.708431540930538e-17,4.0752739736051267e-17,3.638829043108717e-16,7.364748522531043e-17,8.054850295719225e-17,3.7284480532771306e-15,9.376000882924144e-17,2.5852460429763594e-16,1.6313098663343737e-15,4.74201470382314e-16,1.0063200244864173e-16,2.146052222043212e-14,1.0114673958283639e-17,3.987299333452964e-17,1.3530669822142193e-16,2.117183942296347e-16,1.6662489612693236e-16,6.247928053903795e-17,5.3623912189521476e-17,8.787429838921505e-17,1.696779094042687e-16,2.6996014719067075e-16,2.6795118375413336e-16,1.6991392305554833e-16,6.952574919152523e-17,9.326273364050336e-17,6.758318689974069e-17,3.554745972082904e-16,1.8438382498650974e-16,4.665410004495106e-16,5.335578096550846e-16,3.1811599357453117e-16
