No Dosen,Nama Dosen,No Judul,Judul,No Grup Riset,Grup Riset,No Bidang,Nama Bidang,Nilai Prediksi,Deleted
26,"Eka Larasati Amalia, S.ST., MT.",532,PENCARIAN OBJEK WISATA DI MADURA BERBASIS SEMANTIK MENGGUNAKAN METODELOGI ONTOLOGI,4,Information System,28,Penerapan Sistem Informasi Geografis,3.3445436443188643e-16,0
26,"Eka Larasati Amalia, S.ST., MT.",533,KLASTERING JUDUL SKRIPSI DENGAN MENGGUNAKAN METODE FUZZY C-MEANS STUDI KASUS POLITEKNIK NEGERI MALANG,4,Information System,31,Penerapan Sistem Pendukung Keputusan,9.481902888392512e-36,0
26,"Eka Larasati Amalia, S.ST., MT.",534,PENERAPAN METODE TREND MOMENT DAN SINGLE EKSPONENTIAL SMOOTING PADA PERAMALAN PENJUALAN BARANG DI WT JAYA PRODUCTION,4,Information System,30,Penerapan Sistem Peramalan,1.419488622943831e-49,0
26,"Eka Larasati Amalia, S.ST., MT.",535,SISTEM PERAMALAN PENJUALAN MEBEL MENGGUNAKAN METODE TREND MOMENT DI UD LANCAR DJAYA,4,Information System,30,Penerapan Sistem Peramalan,1.4697455158370027e-20,0
26,"Eka Larasati Amalia, S.ST., MT.",536,KLASIFIKASI PENENTUAN KEBUTUHAN NUTRISI BALITA MENGGUNAKAN METODE NAÏVE BAYES CLASSIFIER,1,Sistem Cerdas,7,Penerapan Penambangan Teks,3.893029318581625e-27,0
26,"Eka Larasati Amalia, S.ST., MT.",537,SISTEM PAKAR MENENTUKAN JENIS PENYAKIT SAPI MENGGUNAKAN METODE NAIVE BAYES,1,Sistem Cerdas,5,Penerapan Sistem Pakar,2.5990213526611406e-46,0
26,"Eka Larasati Amalia, S.ST., MT.",538,SISTEM PAKAR PEMILIHAN MENU MAKANAN PADA PENDERITA PENYAKIT JANTUNG ALGORITMA GENETIKA,1,Sistem Cerdas,6,Penerapan Penambangan Data,2.5387381701263903e-31,0
26,"Eka Larasati Amalia, S.ST., MT.",539,Tuturan Pedagang-Pembeli dan Pemanfaatannya dalam Pembelajaran Keterampilan Berbahasa,5,Multimedia dan Game,38,Penerapan Augmented Reality,4.352343912653864e-18,0
26,"Eka Larasati Amalia, S.ST., MT.",540,PENGARUH MEDIA PUZZLE PADA PEMBELAJARAN STAD TERHADAP HASIL BELAJAR SISWA DITINJAU DARI MOTIVASI BELAJAR MATA PELAJARAN IPS KELAS III SD NEGERI 02 GUWOSOBOKERTO,5,Multimedia dan Game,37,Multimedia,8.092672577533044e-50,0
26,"Eka Larasati Amalia, S.ST., MT.",541,Pengaruh loan to deposit ratio capital adequacy ratio dan non performing loan terhadap jumlah penyaluran kredit Studi pada PT Bank Permata tbk periode 2002-2016,1,Sistem Cerdas,3,Penerapan Data Besar,9.216610821547876e-45,0
26,"Eka Larasati Amalia, S.ST., MT.",542,SISTEM PENDUKUNG KEPUTUSAN DALAM MENENTUKAN BEASISWA BERPRESTASI MENGGUNAKAN METODE FUZZY STUDI KASUS INSTANSI XYZ,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.0900359967461452e-51,0
26,"Eka Larasati Amalia, S.ST., MT.",543,APLIKASI SISTEM PENJUALAN DENGAN MICROSOFT VISUAL BASIC 60 PADA PRIMKOPAD S-04 ZIDAM IV/DIPONEGORO SEMARANG,5,Multimedia dan Game,38,Penerapan Augmented Reality,1.3998450016561017e-21,0
26,"Eka Larasati Amalia, S.ST., MT.",544,Penerapan Metode Topsis pada Sistem Pendukung Keputusan untuk Kota yang Menerapkan Pembatasan Sosial Berskala Besar yang di Sebabkan Wabah Corona,4,Information System,31,Penerapan Sistem Pendukung Keputusan,2.044950854272045e-36,0
26,"Eka Larasati Amalia, S.ST., MT.",545,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN OBJEK WISATA UNGGULAN MENGGUNAKAN METODE MOORA,4,Information System,31,Penerapan Sistem Pendukung Keputusan,9.361191181314062e-24,0
26,"Eka Larasati Amalia, S.ST., MT.",546,PENGGUNAAN VISSIM MODEL,1,Sistem Cerdas,4,Penerapan Information Retrieval,0.0001066925809466,0
26,"Eka Larasati Amalia, S.ST., MT.",547,Pencarian Lokasi Pembangunan Lapangan Futsal Dengan Ahp-Gis Di Kota Malang,4,Information System,28,Penerapan Sistem Informasi Geografis,5.784611799790129e-19,0
27,"Ekojono, ST., M.Kom.",548,Penerapan Algoritma Fisher-Yates pada Pengacakan Soal Game Aritmatika,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,2.7398470500813957e-47,0
27,"Ekojono, ST., M.Kom.",549,Sistem pendukung keputusan kelayakan hasil cetakan buku menggunakan metode moora,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.0821442694170362e-45,0
27,"Ekojono, ST., M.Kom.",550,Implementasi metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto pada game 2D gopoh berbasis android,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,4.485833661050928e-26,0
27,"Ekojono, ST., M.Kom.",551,Sistem Monitoring Budidaya Ikan Lele Berbasis Internet Of Things Menggunakan Raspberry Pi,2,Computer Network,11,Penerapan IoT,2.0468834603221623e-97,0
27,"Ekojono, ST., M.Kom.",552,Pemrograman Spreadsheet untuk Pemodelan Kontrol Rangkaiasn Elektronika,5,Multimedia dan Game,37,Multimedia,6.305013016987575e-15,0
27,"Ekojono, ST., M.Kom.",553,Sistem Pakar Diagnosa Penyakit Paru-paru Dengan Metode Forward Chaining,1,Sistem Cerdas,5,Penerapan Sistem Pakar,1.7903284170956186e-17,0
27,"Ekojono, ST., M.Kom.",554,Desain Model Sistem Marketplace Untuk Koperasi Di Indonesia,4,Information System,33,Penerapan Customer Relationship Management,1.0261131511046642e-26,0
27,"Ekojono, ST., M.Kom.",555,Sistem Automasi Perkebunan dan Pemantauan Cuaca Menggunakan AWS Berbasis Raspberry Pi,2,Computer Network,11,Penerapan IoT,1.1886325057941374e-43,0
27,"Ekojono, ST., M.Kom.",556,Prediksi Volume Impor Beras Nasional Menggunakan Jaringan Saraf Tiruan Metode ELM Extreme Learning Machine,3,Computer Vision,19,Penerapan Pengenalan Pola,6.7991077595916565e-40,0
27,"Ekojono, ST., M.Kom.",557,Rancang Bangun Game Monopoli Edukasi dengan Latar Belakang Pengetahuan Adat Istiadat di Indonesia,5,Multimedia dan Game,36,Pengembangan Game,1.6553285325794996e-29,0
27,"Ekojono, ST., M.Kom.",558,Bubuk ekstrak sari buah dan sayur teknologi produksi menggunakan metode spray drying,5,Multimedia dan Game,38,Penerapan Augmented Reality,5.8471016643206394e-33,0
27,"Ekojono, ST., M.Kom.",559,Sistem Pendukung Keputusan Seleksi Siswa Kelas Ungulan di SMP Negeri 7 Malang,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.4891763990339442e-28,0
27,"Ekojono, ST., M.Kom.",560,Implementasi finite state machine pada game “Save the Animals”,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,1.0366956223336664e-27,0
27,"Ekojono, ST., M.Kom.",561,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN TUNJANGAN KINERJA PEGAWAI MENGGUNAKAN METODE COPELAND SCORE,4,Information System,31,Penerapan Sistem Pendukung Keputusan,4.726764458567915e-19,0
27,"Ekojono, ST., M.Kom.",562,SISTEM PAKAR DIAGNOSIS TIPE KEPRIBADIAN MENGGUNAKAN METODE CERTAINTY FACTOR,1,Sistem Cerdas,5,Penerapan Sistem Pakar,2.6198708829467186e-17,0
27,"Ekojono, ST., M.Kom.",563,Optimasi Biaya dan Waktu Jalur Angkutan Kota Angkot Malang dengan Metode Ant Colony Berbasis Perangkat Android,4,Information System,28,Penerapan Sistem Informasi Geografis,1.0524571700471214e-63,0
27,"Ekojono, ST., M.Kom.",564,Sistem Informasi Prediksi Jumlah Wisatawan Pada Jawa Timur Park Group Kota Wisata Batu Menggunakan Metode Forecasting,1,Sistem Cerdas,3,Penerapan Data Besar,1.3359327862288667e-37,0
27,"Ekojono, ST., M.Kom.",565,Sistem Otomasi Pemberian Nutrisi Berdasar Suhu dan Kelembaban Green House Paprika Berenergi Tenaga Surya,5,Multimedia dan Game,38,Penerapan Augmented Reality,1.0045805507087194e-56,0
27,"Ekojono, ST., M.Kom.",566,Sistem Otomasi Pemberian Nutrisi Berdasar Suhu dan Kelembaban Green House Paprika Berenergi Tenaga Surya,5,Multimedia dan Game,38,Penerapan Augmented Reality,1.0045805507087194e-56,0
27,"Ekojono, ST., M.Kom.",567,Aplikasi Steganography untuk Enkripsi Image to Image dengan Metode Spread Spectrum,3,Computer Vision,20,Penerapan Watermarking pada Citra,1.6028059512802122e-55,0
27,"Ekojono, ST., M.Kom.",568,Rancang bangun sistem informasi dan peramalan penjualan menggunakan analisa forecasting,4,Information System,30,Penerapan Sistem Peramalan,4.221304981936673e-19,0
27,"Ekojono, ST., M.Kom.",569,Rancang Bangun Sistem Informasi Manajemen Skripsi Program Studi Teknik Informatika Menggunakan Metode Fast,4,Information System,27,Penerapan Manajemen Informasi,2.5993286967234785e-29,0
27,"Ekojono, ST., M.Kom.",570,Sistem Informasi Logistik Stock Opname Menggunakan Quick Response Code Berbasis Android,5,Multimedia dan Game,38,Penerapan Augmented Reality,8.059497254680088e-15,0
27,"Ekojono, ST., M.Kom.",571,IDENTIFIKASI KESEGARAN IKAN LAUT BERDASARKAN CITRA HUE SATURATION VALUE DAN MORFOLOGI,3,Computer Vision,25,Penerapan Morfologi Citra Digital,9.700073920996576e-52,0
27,"Ekojono, ST., M.Kom.",572,Rancang Dan Bangun Sistem Informasi Otomasi Ruang Dosen Menggunakan RFID berbasis website,5,Multimedia dan Game,38,Penerapan Augmented Reality,8.76048766846972e-27,0
27,"Ekojono, ST., M.Kom.",573,PENGEMBANGAN SISTEM INFORMASI DISSOLVED GAS ANALYSIS DGA PADA TRANSFORMATOR DAYA,4,Information System,27,Penerapan Manajemen Informasi,2.2553440588783436e-21,0
27,"Ekojono, ST., M.Kom.",574,SISTEM INFORMASI SURAT PERINTAH PERJALANAN DINAS BERBASIS PHP STUDI KASUS DI DINAS PENDIDIKAN KABUPATEN NGANJUK,1,Sistem Cerdas,9,Penerapan Smart Living,1.1097787786037862e-68,0
27,"Ekojono, ST., M.Kom.",575,IMPLEMENTASI JARINGAN SARAF TIRUAN MENGGUNAKAN METODE ELM UNTUK MEMPREDIKSI VOLUME IMPOR KEDELAI NASIONAL,3,Computer Vision,19,Penerapan Pengenalan Pola,6.30994710231141e-51,0
27,"Ekojono, ST., M.Kom.",576,PREDIKSI PERMINTAAN KEBUTUHAN CABAI DI KOTA BATU MENGGUNAKAN METODE EXTREME LEARNING MACHINE,1,Sistem Cerdas,6,Penerapan Penambangan Data,9.71519902352224e-68,0
27,"Ekojono, ST., M.Kom.",577,IMPLEMENTASI METODE SUPPORT VECTOR MACHINE UNTUK DIAGNOSIS FAULT PADA TRANSFORMATOR DAYA,1,Sistem Cerdas,7,Penerapan Penambangan Teks,1.843428152022864e-38,0
27,"Ekojono, ST., M.Kom.",578,SISTEM PENDUKUNG KEPUTUSAN ROTASI POSISI DUDUK SISWA DALAM KELAS STUDI KASUS SDN PURWODADI 1 MALANG,4,Information System,31,Penerapan Sistem Pendukung Keputusan,2.638062110852583e-35,0
27,"Ekojono, ST., M.Kom.",579,SISTEM PENENTU POLA MAKAN SAYUR DAN BUAH BERDASARKAN GOLONGAN DARAH DAN PENYAKIT,1,Sistem Cerdas,6,Penerapan Penambangan Data,2.966036259422231e-60,0
27,"Ekojono, ST., M.Kom.",580,Desain Aplikasi Pendidikan Masyarakat Sadar Menanam Pohon Menggunakan Teknologi Augmented Reality,5,Multimedia dan Game,38,Penerapan Augmented Reality,6.491388957389576e-63,0
27,"Ekojono, ST., M.Kom.",581,Pemrograman C untuk Teknologi,2,Computer Network,14,Penerapan Virtualisasi Jaringan,2.280009896903898e-11,0
27,"Ekojono, ST., M.Kom.",582,Sig Pencarian Rute Terpendek Rumah Makan Halal di Bali dengan Menggunakan Metode Dijkstra,4,Information System,28,Penerapan Sistem Informasi Geografis,6.457386054429984e-29,0
27,"Ekojono, ST., M.Kom.",583,Pembuatan aplikasi game edukasi untuk pembelajaran transportasi bahasa inggris bagi anak sekolah dasar dengan metode fisher yates shuffle dan metode finite state machine FSM,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,1.175735085331719e-118,0
27,"Ekojono, ST., M.Kom.",584,PENGEMBANGAN SISTEM PENDUKUNG KEPUTUSAN PENENTUANDOSEN TERBAIK MENGGUNAKAN TOPSIS,4,Information System,31,Penerapan Sistem Pendukung Keputusan,5.550780723637664e-27,0
27,"Ekojono, ST., M.Kom.",585,PENGEMBANGAN SISTEM PENUNJUK RUTE ANGKUTAN KOTA ANGKOT DI KOTA MALANG BERBASIS GIS PADA PERANGKAT ANDROID MENGGUNAKAN METODE DIJKSTRA,4,Information System,28,Penerapan Sistem Informasi Geografis,2.2373513546028965e-64,0
27,"Ekojono, ST., M.Kom.",586,RANCANG BANGUN SISTEM INFORMASI INDEKS KEPUASAN PELANGGAN PADA PT KARTIKA SARI MULIA,4,Information System,33,Penerapan Customer Relationship Management,1.98224834406811e-43,0
27,"Ekojono, ST., M.Kom.",587,WEBSITE PENERIMAAN KARYAWAN PERUSAHAAN MENGGUNAKAN SISTEM PENDUKUNG KEPUTUSAN DENGAN METODE ANALYTICAL HIERARCHY PROCESS STUDY KASUS PASIFIC GROUP KEDIRI,4,Information System,31,Penerapan Sistem Pendukung Keputusan,6.9786900553689e-79,0
27,"Ekojono, ST., M.Kom.",588,SISTEM PAKAR PEMILIHAN ALAT KONTRASEPSI KB Studi Kasus di BPPKB Daerah Kab Nganjuk,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.5104367188271173e-19,0
27,"Ekojono, ST., M.Kom.",589,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN PRODUK ASURANSI MENGGUNAKAN PROFILE MATCHING,4,Information System,31,Penerapan Sistem Pendukung Keputusan,3.8873203917058895e-20,0
27,"Ekojono, ST., M.Kom.",590,SISTEM PENDUKUNG KEPUTUSAN PEMETAAN DAERAH RAWAN BANJIR BERBASIS GEOGRAPHIC INFORMATION SYSTEM GIS MENGGUNAKAN METODE BAYES Studi Kasus BPBD Kabupaten Malang,4,Information System,28,Penerapan Sistem Informasi Geografis,6.7203752981788315e-53,0
27,"Ekojono, ST., M.Kom.",591,Metode Pemanfaatan Command Line Untuk Direct Printing Pada Aplikasi Berbasis Web,4,Information System,28,Penerapan Sistem Informasi Geografis,1.1559175444579162e-53,0
27,"Ekojono, ST., M.Kom.",592,Spk untuk Menentukan Pemberian Pinjam Modal Kerja dengan Metode Topsis Studi Kasus di Bank Sahabat Sampoerna,4,Information System,31,Penerapan Sistem Pendukung Keputusan,2.4783295722867278e-31,0
27,"Ekojono, ST., M.Kom.",593,SISTEM PAKAR PENENTUAN KEBUTUHAN GIZI PADA PENDERITA PENYAKIT DIABETES MELLITUS DENGAN MENGGUNAKAN METODE FORWARD CHAINING,1,Sistem Cerdas,5,Penerapan Sistem Pakar,4.853340135579542e-29,0
27,"Ekojono, ST., M.Kom.",594,Sistem Pencatatan Poin Pelanggaran Siswa pada SMA Negeri 1 Purwosari,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,1.9225579875851759e-16,0
28,"Elok Nur Hamdana, S.T., M.T",595,Pengembangan Aplikasi Analisis Sentimen Twitter Menggunakan Metode Naïve Bayes Classifier Studi Kasus Samsat Kota Malang,1,Sistem Cerdas,7,Penerapan Penambangan Teks,8.442127710474298e-83,0
28,"Elok Nur Hamdana, S.T., M.T",596,Implementasi Metode AHP dan Promethee Pada SPK Pemilihan Hotel,4,Information System,31,Penerapan Sistem Pendukung Keputusan,4.400628101882264e-36,0
28,"Elok Nur Hamdana, S.T., M.T",597,Sistem pendukung keputusan prioritas calon penerima Program Indonesia Pintar pada siswa sekolah menengah pertama menggunakan metode TOPSIS,4,Information System,31,Penerapan Sistem Pendukung Keputusan,7.37079896404642e-42,0
28,"Elok Nur Hamdana, S.T., M.T",598,Optimasi Perencanaan Jaringan UMTS pada Node B Menggunakan Probabilistik Monte Carlo,2,Computer Network,14,Penerapan Virtualisasi Jaringan,2.7796839668583243e-25,0
28,"Elok Nur Hamdana, S.T., M.T",599,Pengembangan Sistem Analisis Sentimen Berbasis Java Pada Data Twitter Terhadap Omnibus Law Menggunakan Algoritma Naïve Bayes dan K-Nearst Neighbor K-NN,1,Sistem Cerdas,7,Penerapan Penambangan Teks,2.1900692066431603e-43,0
28,"Elok Nur Hamdana, S.T., M.T",600,Penerapan Konsep Collaborative Planning Forecasting And Replenishment CPFR Menggunakan Metode Autoregressive Integrated Moving Average ARIMAStudi Kasus Pabrik Kopi Senja …,4,Information System,30,Penerapan Sistem Peramalan,2.078372813131619e-37,0
28,"Elok Nur Hamdana, S.T., M.T",601,Sistem Informasi Pendaftaran dan Rekomendasi Lahan Baru,1,Sistem Cerdas,3,Penerapan Data Besar,3.097630105209437e-14,0
28,"Elok Nur Hamdana, S.T., M.T",602,Rancang Bangun Sistem Monitoring dan Controlling pada Budidaya Jamur Tiram Berbasis IoT Internet Of Things,2,Computer Network,11,Penerapan IoT,2.0501669258579526e-55,0
28,"Elok Nur Hamdana, S.T., M.T",603,PENGENALAN HURUF ALFABET DENGAN OBJEK 3D AUGMENTED REALITY,5,Multimedia dan Game,38,Penerapan Augmented Reality,1.4267287761091316e-17,0
28,"Elok Nur Hamdana, S.T., M.T",604,SISTEM INFORMASI ADMIN RENTAL BERBASIS WEBSITE DENGAN STUDI KASUS RENTAL MAKOTA TRANS LOWOKWARU,4,Information System,33,Penerapan Customer Relationship Management,3.812698596709713e-24,0
28,"Elok Nur Hamdana, S.T., M.T",605,SISTEM INFORMASI MANAJEMEN PENJUALAN DI PERUSAHAAN CHROME INC BERBASIS WEB DAN ANDROID,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,4.9894504592597885e-30,0
28,"Elok Nur Hamdana, S.T., M.T",606,SISTEM INFORMASI DAN PERAMALAN PENJUALAN SPAREPART BENGKEL MOTOR LANCAR JAYA DENGAN MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING,4,Information System,30,Penerapan Sistem Peramalan,8.582026272565087e-34,0
28,"Elok Nur Hamdana, S.T., M.T",607,ANALISIS IMPLEMENTASI RESTFULL WEB SERVICE MENGGUNAKAN RESOURCE-ORIENTED ARCHITECTURE,4,Information System,26,Integrasi Sistem dan Arsitektur,3.213817933098583e-13,0
28,"Elok Nur Hamdana, S.T., M.T",608,SISTEM INFORMASI PERAMALAN FORECASTING PENJUALAN MOTOR HONDA MENGGUNAKAN METODE TREND MOMENT PADA DEALER HONDA KARTIKA SARI CELAKET BERBASIS WEB,4,Information System,30,Penerapan Sistem Peramalan,2.7369419799795723e-51,0
28,"Elok Nur Hamdana, S.T., M.T",609,Sistem Pakar Diagnosa Penyakit Ayam Potong Broiler dengan Metode Fuzzy K-Nearest Neighbour,1,Sistem Cerdas,5,Penerapan Sistem Pakar,2.241509709673962e-26,0
28,"Elok Nur Hamdana, S.T., M.T",610,Pengembangan Sistem Pengukuran Korelasi Antara Tingkat Pengangguran Terbuka Terhadap Tingkat Kriminalitas Di Kota Malang,1,Sistem Cerdas,9,Penerapan Smart Living,1.2012174217321769e-33,0
28,"Elok Nur Hamdana, S.T., M.T",611,APLIKASI IDENTIFIKASI KUALITAS SUSU MENGGUNAKAN METODE KLASIFIKASI NAIVE BAYES,1,Sistem Cerdas,7,Penerapan Penambangan Teks,9.950914887888351e-49,0
28,"Elok Nur Hamdana, S.T., M.T",612,SISTEM PAKAR DIAGNOSA PENYAKIT GASTROENTEROLOGI MENGGUNAKAN METODE FUZZY CERTAINTY FACTOR,1,Sistem Cerdas,5,Penerapan Sistem Pakar,3.2258769655548336e-33,0
28,"Elok Nur Hamdana, S.T., M.T",613,SISTEM PAKAR MENENTUKAN JENIS PENYAKIT SAPI MENGGUNAKAN METODE NAIVE BAYES,1,Sistem Cerdas,5,Penerapan Sistem Pakar,2.5990213526611406e-46,0
28,"Elok Nur Hamdana, S.T., M.T",614,APLIKASI DATA MINING MENGGUNAKAN METODE ASSOCIATION RULE DENGAN ALGORITMA FP-GROWTH PADA DATA TRANSAKSI PENJUALAN SAYUR,1,Sistem Cerdas,3,Penerapan Data Besar,3.6814323311756676e-68,0
28,"Elok Nur Hamdana, S.T., M.T",615,SISTEM ANALYSIS SENTIMENT TERHADAP OPINI MASYARAKAT PADA SUBSIDI TABUNG GAS 3 KG MENGGUNAKAN NAÏVE BAYES DENGAN PENANGANAN KALIMAT NEGASI,1,Sistem Cerdas,7,Penerapan Penambangan Teks,8.964702275970765e-57,0
28,"Elok Nur Hamdana, S.T., M.T",616,Optimasi Perencanaan Jaringan UMTS Universal Mobile Telecommunication System pada Node-B Menggunakan Probabilistik Monte Carlo,2,Computer Network,14,Penerapan Virtualisasi Jaringan,7.459777272158761e-28,0
29,"Endah Septa Sintiya. SPd., MKom.",617,Pelatihan Teknik Social Media Marketing sebagai Sarana Pemasaran Produk pada Konveksi Kerudung ‘Al-Kattar’Di Kelurahan Merjosari Malang,5,Multimedia dan Game,38,Penerapan Augmented Reality,2.063771102739024e-40,0
29,"Endah Septa Sintiya. SPd., MKom.",618,Literatur Review Critical Success Factor Penerapan Sistem ERP pada Perusahaan Manufaktur di Negara Berkembang dan Maju,1,Sistem Cerdas,5,Penerapan Sistem Pakar,1.914340487660759e-22,0
29,"Endah Septa Sintiya. SPd., MKom.",619,Akuisisi Data Media Sosial Pemerintah untuk Menganalisis Keterbukaan Informasi Penyebaran Covid-19,1,Sistem Cerdas,3,Penerapan Data Besar,1.4101592003608134e-32,0
29,"Endah Septa Sintiya. SPd., MKom.",620,Electronics-Leadership E-Leadership dalam Sektor E-Government Literature Review,1,Sistem Cerdas,7,Penerapan Penambangan Teks,7.57001638728365e-16,0
29,"Endah Septa Sintiya. SPd., MKom.",621,Pengembangan Bahan Ajar Modul Praktikum Algoritma dan Pemrograman Pada Program Studi Teknik Informatika Universitas Negeri Malang,5,Multimedia dan Game,37,Multimedia,7.377477484120223e-42,0
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",622,Sistem Monitoring Budidaya Ikan Lele Berbasis Internet of Internet of Things Based Water Monitoring System for Catfish,2,Computer Network,11,Penerapan IoT,3.8809284690736726e-37,0
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",623,SISTEM INFORMASI PERAMALAN STOK BARANG DI CV ANNORA ASIA MENGGUNAKAN METODE DOUBLE EXPONENTIAL SMOOTHING,4,Information System,30,Penerapan Sistem Peramalan,2.136509469716806e-22,0
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",624,Sistem Monitoring Budidaya Ikan Lele Berbasis Internet Of Things Menggunakan Raspberry Pi,2,Computer Network,11,Penerapan IoT,2.0468834603221623e-97,0
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",625,Implementasi Web Crawler Dan Perangkingan Data Hotel Menggunakan Metode Anp,2,Computer Network,12,Penerapan Keamanan Data,2.3673889173406795e-25,0
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",626,Variasi komunitas plankton dan parameter oseanografi di daerah penangkapan ikan pelagis di perairan Malang Selatan Jawa Timur,4,Information System,28,Penerapan Sistem Informasi Geografis,9.603993068949506e-36,0
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",627,Sistem pakar identifikasi hama dan penyakit tanaman tebu menggunakan metode naïve bayes,1,Sistem Cerdas,5,Penerapan Sistem Pakar,1.362132290551838e-49,0
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",628,APLIKASI PENCARIAN JALUR TERPENDEK UNTUK MENEMUKAN LOKASI ATM DI KOTA MALANG,4,Information System,28,Penerapan Sistem Informasi Geografis,8.514709087947187e-24,0
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",629,Sistem Pendukung Keputusan Penilaian Kinerja Generik Anggota Polri di Polda Kalimantan Tengah Menggunakan Metode AHP,4,Information System,31,Penerapan Sistem Pendukung Keputusan,2.722558171029093e-51,0
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",630,PENGENDALIAN RUMAH PINTAR MENGGUNAKAN JARINGAN INTERNET BERBASIS RASPBERRY PI,2,Computer Network,11,Penerapan IoT,4.270688885628693e-23,0
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",631,Pengembangan Sistem Informasi Geografis Lokasi Bencana Di Perkotaan Dan Pencarian Jalur Evakuasi Dengan Algoritma A,4,Information System,28,Penerapan Sistem Informasi Geografis,2.358821650712355e-31,0
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",632,Aplikasi Penentuan Tingkat Kualitas Telur Ayam Berdasarkan Warna dan Tekstur Citra Kerabang Dengan Metode Hue Saturation Value,3,Computer Vision,25,Penerapan Morfologi Citra Digital,4.1599502012979714e-75,0
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",633,Sistem Automasi Perkebunan dan Pemantauan Cuaca Menggunakan AWS Berbasis Raspberry Pi,2,Computer Network,11,Penerapan IoT,1.1886325057941374e-43,0
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",634,Implementasi Video Streaming Lalu Lintas Kendaraan Dengan Server Raspberry Pi Menggunakan Protokol H 264,2,Computer Network,11,Penerapan IoT,2.549772903298626e-60,0
