No Dosen,Nama Dosen,No Judul,Judul,Grup Riset,Nama Bidang,Nilai Prediksi,Deleted
19,Dodit Suprianto SKom. MT.,459,PREDIKSI KEPADATAN LALU LINTAS MENGGUNAKAN YOLO OBJECT DETECTION DAN DI IMPLEMENTASIKAN PADA RASPBERY PI 3B+ DAN INTEL NCS 2,Sistem Cerdas,Penerapan Data Besar,2.5338520211344503e-49,0
19,Dodit Suprianto SKom. MT.,460,Microcontroller Arduino Untuk Pemula,Computer Network,Penerapan IoT,1.244405795456334e-08,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",461,Penerapan Metode Double Exponential Smoothing Pada Peramalan Produksi Tanaman Pangan,Information System,Penerapan Sistem Peramalan,5.0329857538457374e-43,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",462,Normalisasi Tabel Pada Basisdata Relasional,Information System,Penerapan Sistem Peramalan,0,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",463,Aplikasi wordnet indonesia berdasarkan kamus thesaurus bahasa indonesia menggunakan algoritma rule based text parsing,Sistem Cerdas,Penerapan Information Retrieval,1.1058958588953235e-31,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",464,Klasifikasi Menggunakan Metode Hybrid Bayessian-Neural Network Studi Kasus Identifikasi Virus Komputer,Sistem Cerdas,Penerapan Data Besar,2.243425521818765e-29,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",465,Identifikasi Kesegaran Daging Sapi Berdasarkan Citranya dengan Ekstraksi Fitur Warna dan Teksturnya Menggunakan Metode Gray Level Cooccurrence Matrix,Computer Vision,Penerapan Morfologi Citra Digital,1.2237472713761486e-37,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",466,Deteksi Kepala Janin pada Gambar USG Menggunakan Fuzzy C-Means FCM dengan Informasi Spasial dan Iterative Randomized Hough Transform IRHT,Computer Vision,Penerapan Kompresi Citra,1.1422567556922922e-31,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",467,Penerapan Metode Single Exponential Smoothing Menggunakan Pendekatan Adaptif Pada Peramalan Jumlah Pelanggan dan Kebutuhan Air Pada PDAM Kota Probolinggo,Information System,Penerapan Sistem Peramalan,6.295359229530306e-74,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",468,Sistem Pakar Diagnosa Penyakit Gigi Dan Mulut Menggunakan Metode Forward Chaining Studi Kasus Rs Brawijaya Malang,Sistem Cerdas,Penerapan Sistem Pakar,1.4586731310646076e-69,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",469,IMPLEMENTASI K NEAREST NEIGHBOR KNN PADA KLASIFIKASI ARTIKEL WIKIPEDIA INDONESIA,Sistem Cerdas,Penerapan Penambangan Teks,1.0758686757743146e-19,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",470,Sistem Pakar Diagnosa Penyakit Pada Burung Kenari Dengan Metode Certainty Factor,Sistem Cerdas,Penerapan Sistem Pakar,1.5057865951933237e-18,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",471,Peramalan Jumlah Kedatangan Wisatawan Mancanegara Dengan Menggunakan Metode Time Invariant Fuzzy Time Series Studi Kasus Wisata Kabupaten Pasuruan,Information System,Penerapan Sistem Peramalan,2.1473860775908162e-87,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",472,Penggunaan Tansact SQL T-SQL Pada Pengembangan Aplikasi Manajemen Basis Data Berbasis Web,Computer Network,Penerapan Keamanan Data,1.682463314963052e-49,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",473,Sistem Pendukung Keputusan Penentuan Penerimaan Mahasiswa Baru Jalur Bidikmisi Menggunakan Metode Topsis Studi Kasus Politeknik Negeri Malang,Information System,Penerapan Sistem Pendukung Keputusan,4.903459143110441e-77,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",474,Pengembangan Sistem Pendukung Keputusan Penentuan Kenaikan Jabatan Karyawan Pada Kantor Biro Perencanaan Perhutani Malangmenggunakan Metode PROFILE MATCHING,Information System,Penerapan Sistem Pendukung Keputusan,1.3925497697285538e-36,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",475,Penentuan Kinerja Karyawan Berdasarkan Produksi di Departemen Produksi Studi Kasus Pt nestle–Kejayan Pasuruan,Information System,Penerapan Sistem Pendukung Keputusan,9.655218710167957e-62,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",476,Pengembangan Sistem Deteksi Awal Penyakit Kewanitaan dan Kandungan Menggunakan metode Dempster Shafer,Sistem Cerdas,Penerapan Sistem Pakar,1.0292151615838703e-40,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",477,Identifikasi Kemiripan Judul Tugas Akhir PSTI Dan PSMI Di Politeknik Negeri Malang,Information System,Penerapan Manajemen Informasi,1.3856546205340252e-28,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",478,Sistem Pendukung Keputusan Seleksi Pemain Futsal Menggunakan Metode SAW Simple Additive Weighting,Information System,Penerapan Sistem Pendukung Keputusan,6.652784551444528e-28,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",479,Rancang Bangun Sistem Informasi Akuntansi Berbasis Website menggunakan Framework Laravel,Information System,Penerapan Bisnis Elektronik Sistem Informasi,6.07674086674339e-65,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",480,SISTEM INFORMASI AKUNTASI SAKTIPOL UNTUK PENGELOLAAN KEUANGAN PRODUK BATIK DAN BORDIR DI DESA PAKISAJI KABUPATEN MALANG,Sistem Cerdas,Penerapan Smart Living,5.638982472601763e-92,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",481,PENERAPAN TEKNOLOGI INFORMASI UNTUK PROSES PRODUKSI DAN PEMASARAN PRODUK BATIK DAN BORDIR DI PAKISAJI KAB MALANG,Information System,Penerapan Bisnis Elektronik Sistem Informasi,3.174704675948944e-70,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",482,Sistem Pendukung Keputusan Pemilihan Siswa Pertukaran Pelajar di Sman 3 Malang dengan Metode Ahp Topsis,Information System,Penerapan Sistem Pendukung Keputusan,2.4429215472953206e-61,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",483,PENGEMBANGAN SISTEM PENDUKUNG KEPUTUSAN SPK PENERIMAAN PEGAWAI HONORER GURU DENGAN MENGGUNAKAN METODE PROFILE MATCHING BERBASIS WEB STUDI KASUS SMA NEGERI 2 BATU,Information System,Penerapan Sistem Pendukung Keputusan,8.774537449464883e-111,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",484,PENGEMBANGAN SISTEM OPTIMASI RUTE TERPENDEK PENGANGKUTAN SAMPAH DI KOTA MALANG,Information System,Penerapan Sistem Informasi Geografis,1.4220354565214e-50,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",485,PENGEMBANGAN SISTEM PENENTUAN UNIT KERJA KARYAWAN PADA PT ANEKA MODE INDONESIA BERDASARKAN PSIKOTEST MENGGUNAKAN METODE FORWARD CHAINING,Sistem Cerdas,Penerapan Sistem Pakar,3.513571954751766e-40,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",486,RANCANG BANGUN SISTEM PENDUKUNG KEPUTUSAN UNTUK MENENTUKAN PRIORITAS PERBAIKAN SARPRAS WISATA ALAM DI TAMAN NASIONAL BROMO TENGGER SEMERU MENGGUNAKAN METODE SAW,Information System,Penerapan Sistem Pendukung Keputusan,1.2213501581968168e-35,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",487,PENGEMBANGAN SISTEM PENDUKUNG KEPUTUSAN UNTUK MENENTUKAN LOKASI PEMBANGUNAN MINIMARKET BARU DI KOTA BOJONEGORO DENGAN METODE TOPSIS BERBASIS GIS,Information System,Penerapan Sistem Pendukung Keputusan,8.718064918115653e-36,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",488,Sistem Temu Kembali Citra Dengan Histogram Fuzzy Dan Chi-square Distance,Computer Vision,Penerapan Pengolahan Citra,6.58558848268607e-21,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",489,Spk Pemilihan Siswa Pertukaran Pelajar di Sman 3 Malang dengan Metode Ahp Topsis,Information System,Penerapan Sistem Pendukung Keputusan,1.1712161511631536e-61,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",490,Web Pembuat Puisi Otomatis Menggunakan Metode Monte Carlo,Computer Network,Penerapan Virtualisasi Jaringan,9.49530670365879e-41,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",491,SISTEM PAKAR DIAGNOSA PENYAKIT GINJAL MENGGUNAKAN METODE DEMPSTER-SHAFER,Sistem Cerdas,Penerapan Sistem Pakar,2.288772077170393e-13,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",492,SISTEM INFORMASI MANAJEMEN ADIWIYATA PADA KEMENTERIAN LINGKUNGAN HIDUP REPUBLIK INDONESIA,Computer Network,Penerapan Teknologi Jaringan,7.43186872180445e-22,0
20,"Dwi Puspitasari, S.Kom., M.Kom.",493,Teknologi Tepat Guna Pemanfaatan Listrik Daya Kecil untuk Pengelolaan Kandang pada Budidaya Ayam Pedaging di Desa Pucangsongo Kabupaten Malang,Computer Network,Penerapan IoT,7.69032275261139e-48,0
21,"Eka Larasati Amalia, S.ST., MT.",494,Aplikasi Chatbot Objek Wisata Jawa Timur Berbasis AIML,Information System,Penerapan Sistem Informasi Geografis,3.598268718889563e-43,0
21,"Eka Larasati Amalia, S.ST., MT.",495,Integrasi sistem pakar dan algoritma genetika untuk mengidentifikasi status gizi pada balita,Sistem Cerdas,Penerapan Sistem Pakar,1.2366789007660027e-27,0
21,"Eka Larasati Amalia, S.ST., MT.",496,Pemanfaatan kerang hijau Mytilus viridis dalam pembuatan hidrolisat protein menggunakan enzim papain,Multimedia dan Game,Penerapan Augmented Reality,4.42246142055925e-14,0
21,"Eka Larasati Amalia, S.ST., MT.",497,Rancang Bangun Chatbot Untuk Meningkatkan Performa Bisnis,Information System,Penerapan Bisnis Elektronik Sistem Informasi,4.17815012334097e-39,0
21,"Eka Larasati Amalia, S.ST., MT.",498,Penggunaan Vissim Model Pada Jalur Lalu Lintas Empat Ruas,Information System,Penerapan Sistem Informasi Geografis,3.2084897737604386e-14,0
21,"Eka Larasati Amalia, S.ST., MT.",499,Pemanfaatan kerang hijau Mytilus viridis dalam pembuatan hidrolisat protein menggunakan enzim papain,Multimedia dan Game,Penerapan Augmented Reality,4.42246142055925e-14,0
21,"Eka Larasati Amalia, S.ST., MT.",500,Sistem Pendukung Keputusan Penentuan Lokasi Pembangunan Peternakan Ayam Menggunakan Metode MOORA,Information System,Penerapan Sistem Pendukung Keputusan,6.74616244376288e-44,0
21,"Eka Larasati Amalia, S.ST., MT.",501,Penerapan Metode Promethee Dalam Seleksi Beasiswa Mahasiswa Berprestasi,Information System,Penerapan Sistem Pendukung Keputusan,2.2124024678530364e-33,0
21,"Eka Larasati Amalia, S.ST., MT.",502,Implementasi Metode AHP dan Promethee Pada SPK Pemilihan Hotel,Information System,Penerapan Sistem Pendukung Keputusan,4.400628101882264e-36,0
21,"Eka Larasati Amalia, S.ST., MT.",503,ANALISIS SPASIAL UNTUK MENGIDENTIFIKASI TINGKAT PENGANGGURAN TERBUKA BERDASARKAN KABUPATEN/KOTA DI PULAU JAWA TAHUN 2017,Information System,Penerapan Sistem Informasi Geografis,9.146297829077827e-40,0
21,"Eka Larasati Amalia, S.ST., MT.",504,Sistem Pendukung Keputusan Pemilihan Dosen Berprestasi Menggunakan Metode Promethee,Information System,Penerapan Sistem Pendukung Keputusan,3.6803247539463655e-18,0
21,"Eka Larasati Amalia, S.ST., MT.",505,Analisis Metode Cosine Similarity Pada Aplikasi Ujian Online Otomatis Studi Kasus JTI POLINEMA,Sistem Cerdas,Penerapan Information Retrieval,7.763984123723284e-62,0
21,"Eka Larasati Amalia, S.ST., MT.",506,Implementasi Fuzzy Inference System untuk Menentukan Alat Kontrasepsi Program Keluarga Berencana,Information System,Penerapan Sistem Pendukung Keputusan,1.3671032224495101e-25,0
21,"Eka Larasati Amalia, S.ST., MT.",507,Hasil Pengujian Aplikasi Permainan Pada Anak Usia 7-11 Tahun Untuk Meningkatkan Konsentrasi,Information System,Computational Thinking,1.7253195206546874e-85,0
21,"Eka Larasati Amalia, S.ST., MT.",508,Sistem Informasi Peramalan Jumlah Pengunjung Menggunakan Metode Double Exponential Smoothing Studi Kasus Body Gym Kota Malang,Information System,Penerapan Sistem Peramalan,4.294440169749214e-64,0
21,"Eka Larasati Amalia, S.ST., MT.",509,Penilaian Dosen Berprestasi menggunakan Metode Waspas,Information System,Penerapan Sistem Pendukung Keputusan,3.4846516821484324e-30,0
21,"Eka Larasati Amalia, S.ST., MT.",510,Sistem Pendukung Keputusan Berbasis Website Dalam Menentukan Kelayakan Pembuatan Sertifikat Tanah Menggunakan Metode Analytic Network Process ANP,Information System,Penerapan Sistem Pendukung Keputusan,1.233824228164176e-79,0
21,"Eka Larasati Amalia, S.ST., MT.",511,SISTEM PENDUKUNG KEPUTUSAN UNTUK MENENTUKAN LOKASI PETERANAKAN AYAM PETELUR MENGGUNAKAN METODE WEIGHTED AGGREGATED SUM PRODUCT ASSESSMENT,Information System,Penerapan Sistem Pendukung Keputusan,2.5366983465231337e-64,0
21,"Eka Larasati Amalia, S.ST., MT.",512,IMPLEMENTASI SCRUM MODEL DALAM PENGEMBANGAN GAME EDUKASI LALU LINTAS,Multimedia dan Game,Pengembangan Game,2.6589693715532767e-43,0
21,"Eka Larasati Amalia, S.ST., MT.",513,SISTEM PENDUKUNG KEPUTUSAN UNTUK SELEKSI ATLET BASEBALL DAN SOFTBALL TIM KOTA MALANG MENGGUNAKAN METODE VIKOR,Information System,Penerapan Sistem Pendukung Keputusan,4.915152220565794e-24,0
21,"Eka Larasati Amalia, S.ST., MT.",514,SISTEM PENDUKUNG KEPUTUSAN PENEMPATAN SISWA PKL MENGGUNAKAN METODE MOORA DAN SIMPLE ADDITIVE WEIGHTING STUDI KASUS SMKN 5 MALANG,Information System,Penerapan Sistem Pendukung Keputusan,9.741327069596887e-41,0
21,"Eka Larasati Amalia, S.ST., MT.",515,SISTEM INFORMASI BODY GYM KOTA MALANG DENGAN PERAMALAN JUMLAH PENGUNJUNG MENGGUNAKAN METODE DOUBLE EXPONENTIAL SMOOTHING,Information System,Penerapan Sistem Peramalan,9.454360776947288e-51,0
21,"Eka Larasati Amalia, S.ST., MT.",516,SISTEM INFORMASI PELATIHAN DI INSTANSI TENAGA KERJA AMONG TANI BERBASIS WEBSITE,Information System,Penerapan Sistem Informasi Geografis,3.2074846949486606e-40,0
21,"Eka Larasati Amalia, S.ST., MT.",517,PENERAPAN METODE COSINE SIMILARITY PADA APLIKASI UJIAN ONLINE ESSAY OTOMATIS STUDI KASUS JTI POLINEMA,Sistem Cerdas,Penerapan Information Retrieval,3.66032649854068e-29,0
21,"Eka Larasati Amalia, S.ST., MT.",518,ANALISIS PERAMALAN TERHADAP PELUANG BISNIS TANAH UNTUK PT JNF DI KOTA MALANG MENGGUNAKAN METODE DOUBLE EXPONENTIAL SMOOTHING,Information System,Penerapan Sistem Peramalan,8.021729668075932e-82,0
21,"Eka Larasati Amalia, S.ST., MT.",519,Pemodelan Konten Augmented Reality dalam Konsep Interactive Realtime,Multimedia dan Game,Penerapan Augmented Reality,8.623833274813463e-56,0
21,"Eka Larasati Amalia, S.ST., MT.",520,Game Edukasi Lalu Lintas Berbasis Web untuk Meningkatkan Pemahaman Rambu Lalu Lintas,Information System,Penerapan Sistem Informasi Geografis,3.2092388429380684e-63,0
21,"Eka Larasati Amalia, S.ST., MT.",521,Augmented Reality untuk Sistem Pernafasan pada Manusia,Multimedia dan Game,Penerapan Augmented Reality,4.2654463893069744e-15,0
21,"Eka Larasati Amalia, S.ST., MT.",522,Sistem Pendukung Keputusan Menentukan Lovebird Unggul dalam Perlombaan Menggunakan Metode AHP-Topsis,Information System,Penerapan Sistem Pendukung Keputusan,1.5268146580771966e-20,0
21,"Eka Larasati Amalia, S.ST., MT.",523,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN OBJEK WISATA UNGGULAN MENGGUNAKAN METODE MOORA STUDI KASUS KABUPATEN TULUNGAGUNG,Information System,Penerapan Sistem Pendukung Keputusan,3.4931029655724914e-32,0
21,"Eka Larasati Amalia, S.ST., MT.",524,Information Retrieval publikasi ilmiah bidang kesehatan menggunakan metode Vector Space Model VSM,Sistem Cerdas,Penerapan Information Retrieval,1.137828992427046e-32,0
21,"Eka Larasati Amalia, S.ST., MT.",525,Clustering Untuk Sistem Manajemen Penjualan Di Klinik Laptop Menggunakan Metode Self Organizing Maps SOM,Sistem Cerdas,Penerapan Data Besar,2.594056433418649e-61,0
21,"Eka Larasati Amalia, S.ST., MT.",526,Penerapan Library AR JS untuk Pembuatan Augmented Reality Sebagai Media Pembelajaran Pengenalan Hewan,Multimedia dan Game,Penerapan Augmented Reality,2.4592412352295563e-76,0
21,"Eka Larasati Amalia, S.ST., MT.",527,PENCARIAN OBJEK WISATA DI MADURA BERBASIS SEMANTIK MENGGUNAKAN METODELOGI ONTOLOGI,Information System,Penerapan Sistem Informasi Geografis,3.3445436443188643e-16,0
21,"Eka Larasati Amalia, S.ST., MT.",528,KLASTERING JUDUL SKRIPSI DENGAN MENGGUNAKAN METODE FUZZY C-MEANS STUDI KASUS POLITEKNIK NEGERI MALANG,Information System,Penerapan Sistem Pendukung Keputusan,9.481902888392512e-36,0
21,"Eka Larasati Amalia, S.ST., MT.",529,PENERAPAN METODE TREND MOMENT DAN SINGLE EKSPONENTIAL SMOOTING PADA PERAMALAN PENJUALAN BARANG DI WT JAYA PRODUCTION,Information System,Penerapan Sistem Peramalan,1.419488622943831e-49,0
21,"Eka Larasati Amalia, S.ST., MT.",530,SISTEM PERAMALAN PENJUALAN MEBEL MENGGUNAKAN METODE TREND MOMENT DI UD LANCAR DJAYA,Information System,Penerapan Sistem Peramalan,1.4697455158370027e-20,0
21,"Eka Larasati Amalia, S.ST., MT.",531,KLASIFIKASI PENENTUAN KEBUTUHAN NUTRISI BALITA MENGGUNAKAN METODE NAÏVE BAYES CLASSIFIER,Sistem Cerdas,Penerapan Penambangan Teks,3.893029318581625e-27,0
21,"Eka Larasati Amalia, S.ST., MT.",532,SISTEM PAKAR MENENTUKAN JENIS PENYAKIT SAPI MENGGUNAKAN METODE NAIVE BAYES,Sistem Cerdas,Penerapan Sistem Pakar,2.5990213526611406e-46,0
21,"Eka Larasati Amalia, S.ST., MT.",533,SISTEM PAKAR PEMILIHAN MENU MAKANAN PADA PENDERITA PENYAKIT JANTUNG ALGORITMA GENETIKA,Sistem Cerdas,Penerapan Penambangan Data,2.5387381701263903e-31,0
21,"Eka Larasati Amalia, S.ST., MT.",534,Tuturan Pedagang-Pembeli dan Pemanfaatannya dalam Pembelajaran Keterampilan Berbahasa,Multimedia dan Game,Penerapan Augmented Reality,4.352343912653864e-18,0
21,"Eka Larasati Amalia, S.ST., MT.",535,PENGARUH MEDIA PUZZLE PADA PEMBELAJARAN STAD TERHADAP HASIL BELAJAR SISWA DITINJAU DARI MOTIVASI BELAJAR MATA PELAJARAN IPS KELAS III SD NEGERI 02 GUWOSOBOKERTO,Multimedia dan Game,Multimedia,8.092672577533044e-50,0
21,"Eka Larasati Amalia, S.ST., MT.",536,Pengaruh loan to deposit ratio capital adequacy ratio dan non performing loan terhadap jumlah penyaluran kredit Studi pada PT Bank Permata tbk periode 2002-2016,Sistem Cerdas,Penerapan Data Besar,9.216610821547876e-45,0
21,"Eka Larasati Amalia, S.ST., MT.",537,SISTEM PENDUKUNG KEPUTUSAN DALAM MENENTUKAN BEASISWA BERPRESTASI MENGGUNAKAN METODE FUZZY STUDI KASUS INSTANSI XYZ,Information System,Penerapan Sistem Pendukung Keputusan,1.0900359967461452e-51,0
21,"Eka Larasati Amalia, S.ST., MT.",538,APLIKASI SISTEM PENJUALAN DENGAN MICROSOFT VISUAL BASIC 60 PADA PRIMKOPAD S-04 ZIDAM IV/DIPONEGORO SEMARANG,Multimedia dan Game,Penerapan Augmented Reality,1.3998450016561017e-21,0
21,"Eka Larasati Amalia, S.ST., MT.",539,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN OBJEK WISATA UNGGULAN MENGGUNAKAN METODE MOORA,Information System,Penerapan Sistem Pendukung Keputusan,9.361191181314062e-24,0
21,"Eka Larasati Amalia, S.ST., MT.",540,PENGGUNAAN VISSIM MODEL,Sistem Cerdas,Penerapan Information Retrieval,0.0001066925809466,0
21,"Eka Larasati Amalia, S.ST., MT.",541,Pencarian Lokasi Pembangunan Lapangan Futsal Dengan Ahp-Gis Di Kota Malang,Information System,Penerapan Sistem Informasi Geografis,5.784611799790129e-19,0
22,"Ekojono, ST., M.Kom.",542,Penerapan Algoritma Fisher-Yates pada Pengacakan Soal Game Aritmatika,Sistem Cerdas,Penerapan Kecerdasan Buatan,2.7398470500813957e-47,0
22,"Ekojono, ST., M.Kom.",543,Sistem pendukung keputusan kelayakan hasil cetakan buku menggunakan metode moora,Information System,Penerapan Sistem Pendukung Keputusan,1.0821442694170362e-45,0
22,"Ekojono, ST., M.Kom.",544,Implementasi metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto pada game 2D gopoh berbasis android,Sistem Cerdas,Penerapan Kecerdasan Buatan,4.485833661050928e-26,0
22,"Ekojono, ST., M.Kom.",545,Sistem Monitoring Budidaya Ikan Lele Berbasis Internet Of Things Menggunakan Raspberry Pi,Computer Network,Penerapan IoT,2.0468834603221623e-97,0
22,"Ekojono, ST., M.Kom.",546,Pemrograman Spreadsheet untuk Pemodelan Kontrol Rangkaiasn Elektronika,Multimedia dan Game,Multimedia,6.305013016987575e-15,0
22,"Ekojono, ST., M.Kom.",547,Sistem Pakar Diagnosa Penyakit Paru-paru Dengan Metode Forward Chaining,Sistem Cerdas,Penerapan Sistem Pakar,1.7903284170956186e-17,0
22,"Ekojono, ST., M.Kom.",548,Desain Model Sistem Marketplace Untuk Koperasi Di Indonesia,Information System,Penerapan Customer Relationship Management,1.0261131511046642e-26,0
22,"Ekojono, ST., M.Kom.",549,Sistem Automasi Perkebunan dan Pemantauan Cuaca Menggunakan AWS Berbasis Raspberry Pi,Computer Network,Penerapan IoT,1.1886325057941374e-43,0
22,"Ekojono, ST., M.Kom.",550,Prediksi Volume Impor Beras Nasional Menggunakan Jaringan Saraf Tiruan Metode ELM Extreme Learning Machine,Computer Vision,Penerapan Pengenalan Pola,6.7991077595916565e-40,0
22,"Ekojono, ST., M.Kom.",551,Rancang Bangun Game Monopoli Edukasi dengan Latar Belakang Pengetahuan Adat Istiadat di Indonesia,Multimedia dan Game,Pengembangan Game,1.6553285325794996e-29,0
22,"Ekojono, ST., M.Kom.",552,Bubuk ekstrak sari buah dan sayur teknologi produksi menggunakan metode spray drying,Multimedia dan Game,Penerapan Augmented Reality,5.8471016643206394e-33,0
22,"Ekojono, ST., M.Kom.",553,Sistem Pendukung Keputusan Seleksi Siswa Kelas Ungulan di SMP Negeri 7 Malang,Information System,Penerapan Sistem Pendukung Keputusan,1.4891763990339442e-28,0
22,"Ekojono, ST., M.Kom.",554,Implementasi finite state machine pada game “Save the Animals”,Sistem Cerdas,Penerapan Kecerdasan Buatan,1.0366956223336664e-27,0
22,"Ekojono, ST., M.Kom.",555,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN TUNJANGAN KINERJA PEGAWAI MENGGUNAKAN METODE COPELAND SCORE,Information System,Penerapan Sistem Pendukung Keputusan,4.726764458567915e-19,0
22,"Ekojono, ST., M.Kom.",556,SISTEM PAKAR DIAGNOSIS TIPE KEPRIBADIAN MENGGUNAKAN METODE CERTAINTY FACTOR,Sistem Cerdas,Penerapan Sistem Pakar,2.6198708829467186e-17,0
22,"Ekojono, ST., M.Kom.",557,Optimasi Biaya dan Waktu Jalur Angkutan Kota Angkot Malang dengan Metode Ant Colony Berbasis Perangkat Android,Information System,Penerapan Sistem Informasi Geografis,1.0524571700471214e-63,0
22,"Ekojono, ST., M.Kom.",558,Sistem Informasi Prediksi Jumlah Wisatawan Pada Jawa Timur Park Group Kota Wisata Batu Menggunakan Metode Forecasting,Sistem Cerdas,Penerapan Data Besar,1.3359327862288667e-37,0
22,"Ekojono, ST., M.Kom.",559,Sistem Otomasi Pemberian Nutrisi Berdasar Suhu dan Kelembaban Green House Paprika Berenergi Tenaga Surya,Multimedia dan Game,Penerapan Augmented Reality,1.0045805507087194e-56,0
22,"Ekojono, ST., M.Kom.",560,Sistem Otomasi Pemberian Nutrisi Berdasar Suhu dan Kelembaban Green House Paprika Berenergi Tenaga Surya,Multimedia dan Game,Penerapan Augmented Reality,1.0045805507087194e-56,0
22,"Ekojono, ST., M.Kom.",561,Aplikasi Steganography untuk Enkripsi Image to Image dengan Metode Spread Spectrum,Computer Vision,Penerapan Watermarking pada Citra,1.6028059512802122e-55,0
22,"Ekojono, ST., M.Kom.",562,Rancang bangun sistem informasi dan peramalan penjualan menggunakan analisa forecasting,Information System,Penerapan Sistem Peramalan,4.221304981936673e-19,0
